Start Time,End Time,EN,ES,Highlight,Comments,Speaker
00:14:52:08,00:14:55:19,I am the one who knows the Kayushipana community here in Alta,soy la sabedora de la comunidad de  Kayushipana aquí en alta,,,romelia
00:14:55:19,00:14:58:19,Guajira Nazareth,Guajira  Nazareth,,,romelia
00:14:59:15,00:15:01:21,"I belong to the Uriana clan,","Pertenezco al clan Uriana,",,,romelia
00:15:01:21,00:15:03:10,"I am from, my origin","yo soy de,   mi origen",,,romelia
00:15:03:10,00:15:05:13,It's there on the hill that's back there.,es ahí en el cerro que está allá atrás.,,,romelia
00:15:05:13,00:15:08:13,Sekuolu (name of the hill),Sekuolu (nombre del cerro),,,romelia
00:15:08:14,00:15:11:16,"So I'm going to talk about medicinal plants,","Entonces voy a hablar sobre las plantas medicinales,",,,romelia
00:15:12:19,00:15:16:13,"to a few species of plants that are here, uff","a un poco de especies de plantas que aquí hay, que uff",,,romelia
00:15:16:15,00:15:17:16,there is still more,todavía hay más,,,romelia
00:15:17:16,00:15:18:15,"that is, still","que está, todavía",,,romelia
00:15:18:15,00:15:21:10,There is after this and there is still more.,hay después de esta y todavía hay más todavía.,,,romelia
00:15:21:10,00:15:24:16,"The one who keeps it, Macuira, is our grandmother.","Quien lo guarda, la Macuira es nuestra abuela.",,,romelia
00:15:24:17,00:15:28:14,"It's where they were all born, it's where they spawned","Es de donde nacieron todos, es de donde engendró",,,romelia
00:15:28:14,00:15:31:00,God to us so that this plant,Dios a nosotros para que esta planta,,,romelia
00:15:31:00,00:15:34:10,"will stay here with us, because all this","se quedará aquí con nosotros, porque todo esto",,,romelia
00:15:34:10,00:15:37:10,They were humans before us.,eran humanos antes de nosotros.,,,romelia
00:15:37:12,00:15:40:12,"That's why it has its magic, it has its spirit.","Es por eso que tiene su magia, tiene su espíritu.",,,romelia
00:15:40:21,00:15:44:11,"We respect them, we respect them a lot","Nosotros los respetamos, respetamos mucho",,,romelia
00:15:44:11,00:15:47:19,that we still preserve the ancestral tradition.,que todavía conservamos la tradición ancestral.,,,romelia
00:15:50:03,00:15:51:07,"As,","Como,",,,romelia
00:15:51:07,00:15:51:17,as already,como ya,,,romelia
00:15:51:17,00:15:52:23,"I have done a lot of research,","he investigado bastante,",,,romelia
00:15:52:23,00:15:56:08,my research is so deep for many years,mis investigaciones son tan profundas hace muchísimos años,,,romelia
00:15:56:08,00:15:59:08,"It is behind everything, not only in the medicinal plant","está detrás de todo, no solamente en la planta medicinal",,,romelia
00:16:00:01,00:16:03:01,but in everything that has to do with our culture,sino en todo lo que tiene que ver con nuestra cultura,,,romelia
00:16:04:00,00:16:05:04,ancestral.,ancestral.,,,romelia
00:16:05:04,00:16:08:04,How have you investigated? What is the method?,"¿Cómo has investigado?, ¿cuál es el método?",,,romelia
00:16:08:04,00:16:11:03,I have investigated with the old men of Macuira,He investigado con los ancianitos de la Macuira,,,romelia
00:16:11:14,00:16:13:12,that there are a few,que hay unos cuantos,,,romelia
00:16:13:12,00:16:16:12,"that no longer exist here on earth, they are with daddy God","que ya no existen aquí en la tierra, están con papá Dios",,,romelia
00:16:17:12,00:16:20:05,and those who are left after them,y los que han quedado después de ellos,,,romelia
00:16:20:05,00:16:22:07,"They are the grandchildren, the grandparents.","son los nietos, los abuelos.",,,romelia
00:16:22:07,00:16:23:14,That's why I keep them.,Por eso que yo los guardo.,,,romelia
00:16:23:14,00:16:25:23,My grandmothers are also people who are,Mis abuelas también son personas que son,,,romelia
00:16:25:23,00:16:27:04,"They like all this,","les gusta todo esto,",,,romelia
00:16:27:04,00:16:30:04,They are people who have spirit too.,son personas que tienen espíritu también.,,,romelia
00:16:30:06,00:16:31:00,Are,Son,,,romelia
00:16:31:00,00:16:35:04,"shamans, they are spiritualists and all that, they are like us","chamanes, son espiritistas y todo eso, es como nosotros",,,romelia
00:16:35:04,00:16:36:08,we call it Outsü.,lo llamamos Outsü.,,,romelia
00:16:36:08,00:16:39:01,"We the Wayuu indigenous people, Outsü.","Nosotros los indígenas wayuu, Outsü.",,,romelia
00:16:39:01,00:16:41:17,"because it's called Outsü, because that one comes","que porque se llama Outsü, porque ese viene",,,romelia
00:16:41:17,00:16:44:07,"of vision, of vision.","de la visión, de la visión.",,,romelia
00:16:45:06,00:16:48:06,Of the O'u (see further).,De los O´u (ver más allá).,,,romelia
00:16:48:18,00:16:50:14,That's why we call it,Por eso que nosotros lo llamamos,,,romelia
00:16:50:14,00:16:51:02,"Outsü,","Outsü,",,,romelia
00:16:51:02,00:16:55:18,"because she is the one who sees, the one who watches, the one who sees for us","porque es la que ve, la que vela, la que ve por nosotros",,,romelia
00:16:55:21,00:16:58:21,the one who sees through spirituality.,la que ve por la espiritualidad.,,,romelia
00:16:59:00,00:17:04:04,"They are the ones who work so that they can give lives,","Son los que trabajan para que puedan dar vidas,",,,romelia
00:17:04:04,00:17:06:12,"give more life to everything,","dar más vida a todo,",,,romelia
00:17:06:12,00:17:09:18,"to the children, to the elderly, to everything, to everything, to everyone","a los niños, a los ancianos, a todo, a todo, a todos",,,romelia
00:17:10:18,00:17:14:16,that protects them against illness and against evil,que protege ellos contra la enfermedad y contra el mal de,,,romelia
00:17:14:16,00:17:17:16,spirit of the immune.,espíritu de los inmunes.,,,romelia
00:17:17:17,00:17:19:11,AHA.,Ajá.,,,romelia
00:17:19:11,00:17:22:09,"So to start all this off, let's explain","Entonces, para comenzar todo esto, vamos a explicar",,,romelia
00:17:22:09,00:17:25:06,"colors. First the color red,","los colores. Primero el color rojo,",,,romelia
00:17:25:06,00:17:29:02,"you see a red cloth here, so for you this is,","usted ve una tela roja aquí, entonces para ustedes esto es,",,,romelia
00:17:29:08,00:17:33:03,It is as if they saw a simple tablecloth.,es como si  vieran  un simple mantel de mesa.,,,romelia
00:17:33:15,00:17:36:13,"But this has its symbol, why?","Pero esto tiene su símbolo, ¿Por qué?",,,romelia
00:17:36:13,00:17:40:00,"Because we have respect for all this, because this has its","Porque tenemos respeto a todo esto, porque esto tiene su",,,romelia
00:17:40:00,00:17:43:06,"magic, it has its spirit, red","magia, tiene su espíritu, el rojo",,,romelia
00:17:43:06,00:17:47:16,"It is what keeps everything in us Wayuu, it is what protects,","es lo que guarda todo en nosotros los wayuu, es el que protege,",,,romelia
00:17:48:15,00:17:49:22,"is the one who,","es el que,",,,romelia
00:17:49:22,00:17:52:10,"I mean that's the one that,","Ósea que ese es el que,",,,romelia
00:17:52:10,00:17:55:10,where we respect the color red more,donde nosotros respetamos más el color rojo,,,romelia
00:17:56:00,00:17:59:10,"because it symbolizes many things in the Wayuu culture,","porque simboliza muchas cosas en la cultura Wayuu,",,,romelia
00:18:00:07,00:18:02:18,"because he is the one who keeps, he is the one who gives the dream,","porque es el que guarda, es el que da el sueño,",,,romelia
00:18:02:18,00:18:04:11,"It is the one that reveals dreams,","es el que revela sueño,",,,romelia
00:18:04:11,00:18:08:07,"He is the one who has to do with everything, he is the one who takes care of us. One","es el que tiene que ver con todo, es el que nos cuida. Uno",,,romelia
00:18:08:07,00:18:08:23,take this,lleva esto,,,romelia
00:18:08:23,00:18:13:01,"to be able to get something out of the mountain or get something out of a tree,","para poder  sacar algo del monte o  sacar algo de un  árbol,",,,romelia
00:18:13:01,00:18:16:07,One wears a red patch or,Uno lleva un retazo rojo o,,,romelia
00:18:16:08,00:18:18:22,a piece of red thread.,un pedazo de hilo rojo.,,,romelia
00:18:18:22,00:18:21:22,"These are the oldest skein threads there,","Estos son los hilos de madeja más antiguos que ahí,",,,romelia
00:18:22:14,00:18:24:07,I don't think they sell them anymore.,yo creo que ya no los venden.,,,romelia
00:18:24:07,00:18:26:08,"That,","Eso,",,,romelia
00:18:26:08,00:18:29:11,"If a piece is left on the mountain it is for power,","si se deja un pedazo en el monte es para poder,",,,romelia
00:18:29:11,00:18:33:06,"talk to the spirit of the plants, so one can","hablar con el espíritu de las plantas, para uno poder",,,romelia
00:18:33:08,00:18:36:18,"Grab part of those plants, why not grab it and that's it","Agarrar parte de esas plantas, porque no lo agarrarlo y ya",,,romelia
00:18:36:23,00:18:39:18,"You sit there to talk to them,","Uno se sienta allá a hablar con ellos,",,,romelia
00:18:39:18,00:18:43:12,"to ask, to give change, to say","a pedirle, a darle cambio, a decir",,,romelia
00:18:43:22,00:18:47:15,"Well, I come to ask you to give me this,","bueno, yo vengo a pedirte  que me regales esto,",,,romelia
00:18:47:15,00:18:49:16,"and I leave you this in exchange,","y te dejo esto a cambio,",,,romelia
00:18:49:16,00:18:51:11,that's how we talk to him,asi le hablamos,,,romelia
00:18:51:11,00:18:55:07,And one wears his red cloth too or one dresses in red,Y uno lleva su tela roja también o se viste uno de rojo,,,romelia
00:18:55:07,00:18:56:12,to look for all this.,a buscar todo esto.,,,romelia
00:18:56:12,00:18:58:23,It's not that one is getting off to a bad start.,No es que uno vaya arrancando mal.,,,romelia
00:18:58:23,00:19:01:22,"Because? because there are people who just go and start, not like that","¿Por qué?  porque hay gente que va y arranca nomás, así no",,,romelia
00:19:01:22,00:19:02:22,further.,más.,,,romelia
00:19:02:22,00:19:03:21,How is it?,¿Cómo queda?,,,romelia
00:19:03:21,00:19:05:01,"they go blind,","quedan ciegos,",,,romelia
00:19:05:01,00:19:08:20,They are left with other defects that one day they will leave it,quedan con otros defectos que ellos algún día lo dejan,,,romelia
00:19:09:07,00:19:12:20,Because? because their spirituality does not respect them.,¿Por qué?  porque no los respeta la espiritualidad de ellos.,,,romelia
00:19:13:12,00:19:15:20,"Each one has their spirituality,","Cada uno tiene su espiritualidad,",,,romelia
00:19:15:20,00:19:16:22,there is male and female,hay macho y hembra,,,romelia
00:19:16:22,00:19:17:19,"like us,","como nosotros,",,,romelia
00:19:17:19,00:19:21:14,"like us there are women and there are men, like this","como nosotros hay mujeres y hay hombres, así",,,romelia
00:19:21:14,00:19:22:03,the plants,las plantas,,,romelia
00:19:22:03,00:19:25:06,There is also in that aspect.,también lo hay en ese aspecto.,,,romelia
00:19:26:00,00:19:28:05,That's why they each,Por eso que ellos cada,,,romelia
00:19:28:05,00:19:30:20,one fulfills his function.,uno cumple con su función.,,,romelia
00:19:33:00,00:19:33:21,What is it for,Para que sirve,,,romelia
00:19:33:21,00:19:36:16,"each one already has its function, each one has its","cada uno ya tiene su función, cada uno tiene su",,,romelia
00:19:36:16,00:19:38:02,function.,función.,,,romelia
00:19:38:02,00:19:41:02,He fulfills his role.,Cumple con su papel.,,,romelia
00:19:44:16,00:19:46:01,And when are you going,¿Y cuándo va,,,romelia
00:19:46:01,00:19:49:01,"well searching, harvesting,","pues buscando, cosechando,",,,romelia
00:19:49:07,00:19:51:23,does that also happen with a thread?,eso se da también con un hilo?,,,romelia
00:19:51:23,00:19:55:03,"You leave him, you don't leave him just like that","Uno le deja, no le deja a uno así nomás",,,romelia
00:19:55:03,00:19:56:08,"because they don't have a hand,","porque ellos no tienen mano,",,,romelia
00:19:56:08,00:20:00:00,"one goes where the root is, one digs and buries","uno va en donde está la raíz, uno va cava y entierra",,,romelia
00:20:00:04,00:20:03:03,"leave what has to be, it can be a necklace","deja lo que tiene que ser, puede ser un collar",,,romelia
00:20:03:14,00:20:07:13,because that necklace is because I'm not going to wear it again,porque ese collar es porque yo no le voy a llevar otra vez,,,romelia
00:20:07:18,00:20:10:03,"this, this stays there forever","esto, esto se queda allá para siempre",,,romelia
00:20:10:03,00:20:13:22,"and he is also staying with one, because yes","y  está también queda con uno, porque sí",,,romelia
00:20:13:22,00:20:16:18,"There is one who says no, I am going to make the change another day,","hay uno que dice no, yo voy a hacer el cambio otro día,",,,romelia
00:20:16:18,00:20:19:11,I'm going to change with something else. No it can not be done.,"yo voy a cambiar con otra cosa. No, no se puede.",,,romelia
00:20:19:11,00:20:20:21,Now what you gave him,Ya lo que tú le diste,,,romelia
00:20:20:21,00:20:21:18,I already said it. Already,ya lo disté. Ya,,,romelia
00:20:21:18,00:20:23:10,"what you started is already for you,","lo que tú arrancaste ya es para ti,",,,romelia
00:20:23:10,00:20:24:19,"you are never going to return it,","tú no lo vas a regresar nunca,",,,romelia
00:20:25:18,00:20:28:12,"That's how it is, that's why one has to respect it.","es así, por eso que uno tiene que respetar.",,,romelia
00:20:28:12,00:20:31:00,Is it always an exchange?,¿Siempre es un intercambio?,,,romelia
00:20:31:00,00:20:33:01,It's always an exchange one,Siempre es un intercambio uno,,,romelia
00:20:33:01,00:20:36:21,"one, because we humans to protect from them","uno, porque nosotros los humanos para proteger de ellos",,,romelia
00:20:36:23,00:20:40:01,"we are present, because they are the ones who protect one.","estamos presentes, porque ellos son los que protegen a uno.",,,romelia
00:20:40:09,00:20:43:09,"Spirituality, what one respects,","La espiritualidad, lo que uno respeta,",,,romelia
00:20:43:12,00:20:45:11,"the tradition of grandparents,","la tradición de los abuelos,",,,romelia
00:20:45:11,00:20:49:01,"just as they left them, so we have to continue, so","así como dejaron a ellos, así tenemos que continuar, así",,,romelia
00:20:49:01,00:20:51:01,"we have to teach our children,","tenemos que enseñar nuestros hijos,",,,romelia
00:20:51:01,00:20:53:20,so they will also respect.,así ellos van a también respetar.,,,romelia
00:20:53:20,00:20:57:08,"One has to teach them respect for the plant,","Uno tiene que enseñarles el respeto hacia la planta,",,,romelia
00:20:57:08,00:21:02:03,"towards all this, just as we teach to respect","hacia todo esto, así como nosotros enseñamos a respetar",,,romelia
00:21:02:14,00:21:05:22,"to other people, like this","a las a otras personas, así",,,romelia
00:21:05:22,00:21:08:20,"we have to teach our children, our grandchildren,","tenemos que enseñar nuestros hijos, nuestros nietos,",,,romelia
00:21:08:20,00:21:10:17,to respect this.,a que respeten esto.,,,romelia
00:21:10:17,00:21:13:04,"What they have, because those are theirs,","Lo que tienen, porque esos son de ellos,",,,romelia
00:21:13:04,00:21:15:04,because they are in their territory.,porque están en su territorio.,,,romelia
00:21:15:04,00:21:17:21,"We don't get this from another territory, it's from here","Esto no lo sacamos de otro territorio, es de aquí",,,romelia
00:21:17:21,00:21:19:14,Of the territory,del territorio,,,romelia
00:21:19:14,00:21:23:22,"Uriana, from here all this mountain range, this mountain range","Uriana, de aquí de toda esta serranía, esta serranía",,,romelia
00:21:23:22,00:21:26:19,"It is full of everything, which is what it doesn't have,","está full de todo, que es lo que no tiene,",,,romelia
00:21:26:19,00:21:28:03,"He even has amulets.
Amulets?","hasta amuletos tiene.
¿Amuletos?",,,romelia
00:21:30:00,00:21:30:16,Of course,Claro que,,,romelia
00:21:30:16,00:21:31:02,that is,eso es,,,romelia
00:21:31:02,00:21:31:23,"very reserved,","muy reservado,",,,romelia
00:21:31:23,00:21:34:14,"That is not here within this, that is separate.","eso no está aquí dentro de esto, eso es aparte.",,,romelia
00:21:34:14,00:21:37:05,That has,Eso tiene,,,romelia
00:21:37:05,00:21:40:04,"even more respect, because they can even","más respeto todavía, porque hasta pueden",,,romelia
00:21:40:08,00:21:43:05,"ask for expensive things,","pedir cosas caras,",,,romelia
00:21:43:05,00:21:47:00,"They can ask for gold or they can ask for a beef to eat,","Pueden pedir oro o puede pedir una res para que se coma,",,,romelia
00:21:47:00,00:21:48:01,so that one can grasp,para que uno pueda agarrar,,,romelia
00:21:48:01,00:21:50:00,that.,eso.,,,romelia
00:21:50:00,00:21:53:00,Even more expensive than this.,Aún más caro que esto.,,,romelia
00:21:53:00,00:21:53:05,By,Por,,,romelia
00:21:53:05,00:21:57:14,that we respect that part and the grandparents know,eso que nosotros los respetamos esa parte y los abuelos conocen,,,romelia
00:21:58:10,00:22:03:03,What each thing is for is that and it teaches one and,para qué sirve cada cosa es de eso y le enseña a uno y,,,romelia
00:22:03:03,00:22:03:17,One too,uno también,,,romelia
00:22:03:17,00:22:06:19,"reserve it as they reserved it, then","lo reserva como ellos lo reservaron, entonces lo",,,romelia
00:22:06:19,00:22:09:19,"we also reserve,","reservamos también,",,,romelia
00:22:09:23,00:22:11:19,We keep it in there.,lo guardamos ahí adentro.,,,romelia
00:22:11:19,00:22:13:13,The most we know.,Lo más que sabemos.,,,romelia
00:22:13:13,00:22:16:12,When one wants it is from one that a person crawls,Cuando uno quiere es de uno que una persona va gateando,,,romelia
00:22:16:12,00:22:19:11,"I want, I want, it is done.","yo quiero, yo quiero, se da hecha.",,,romelia
00:22:19:16,00:22:20:12,As?,¿Cómo?,,,romelia
00:22:20:12,00:22:23:10,How are you,Como estas,,,romelia
00:22:23:10,00:22:24:08,It is already done.,Ya está hecha.,,,romelia
00:22:24:08,00:22:25:18,This is done. It's dry.,Esto está hecho. Está seco.,,,romelia
00:22:25:18,00:22:27:11,"This is already macerated, dry.","Ya esto esta macerado, seco.",,,romelia
00:22:28:14,00:22:29:03,This is,Esto está,,,romelia
00:22:29:03,00:22:29:20,macerated.,macerado.,,,romelia
00:22:29:20,00:22:30:14,This is,Este es,,,romelia
00:22:30:14,00:22:32:19,"another species of plant, but that cannot be","otra especie de planta, pero que no se puede",,,romelia
00:22:32:19,00:22:35:19,nor place in plain sight.,tampoco colocar a simple vista.,,,romelia
00:22:36:08,00:22:38:11,Because?,¿Por qué?,,,romelia
00:22:38:11,00:22:41:03,Because that is one,Porque esa es una,,,romelia
00:22:41:03,00:22:44:01,for the preservation of the baby in the mother's womb.,para la conservación del bebé en el vientre de la mamá.,,,romelia
00:22:44:01,00:22:47:00,"So that he doesn't get the evil eye, so that he doesn't get","Para que no le dé mal de ojo, para que no le de",,,romelia
00:22:47:00,00:22:48:20,pain in childbirth when going to,dolor en el parto cuando se va a,,,romelia
00:22:48:20,00:22:50:18,give birth to a person,parir una persona.,,,romelia
00:22:50:18,00:22:53:22,What did they do when there was no doctor before?,¿Como hacían ellos cuando antes no había médico?,,,romelia
00:22:54:04,00:22:55:13,"It is with that, all","Es con eso, todas las",,,romelia
00:22:55:13,00:22:58:13,"Those plants. And it was bought, it was changed","Plantas esas. Y se compraba, se cambiaba",,,romelia
00:22:58:13,00:23:01:13,"for a goat, for one of these things.","por un chivo, por un cosito de estos.",,,romelia
00:23:01:19,00:23:03:04,"For a goat,","Por un chivo,",,,romelia
00:23:03:04,00:23:05:20,For a goat worth this,Por un valor de este  un chivo,,,romelia
00:23:05:20,00:23:08:20,"at that time. Because now no,","en aquel tiempo. Porque ahora no,",,,romelia
00:23:09:07,00:23:09:18,that now,eso ahora,,,romelia
00:23:09:18,00:23:14:08,"If my baby goes through, that's a cesarean section, go to the hospital,","si se atraviesa mi bebé eso es cesárea para allá al hospital,",,,romelia
00:23:15:15,00:23:18:08,"Not before, it's with that, that's it.","antes no, es con eso, ahí se arregla.",,,romelia
00:23:18:08,00:23:20:21,"That's why the midwife is there, there are the","Por eso es por lo que está la comadrona, están las",,,romelia
00:23:20:21,00:23:24:19,people best suited for that. Is the person that,personas más indicadas para eso. Es la persona que,,,romelia
00:23:26:03,00:23:27:22,will do the echogram,hará el ecograma,,,romelia
00:23:27:22,00:23:31:02,"Wayuu, who see sex and everything.","Wayuu, que ven sexo y todo.",,,romelia
00:23:31:05,00:23:35:05,"Of course, that's why they are called Wayuu echograms because they fix that.","Claro, por eso se llaman ecograma Wayuu porque ellas arreglan eso",,,romelia
00:23:36:04,00:23:38:14,"and they come and say right away, this one is female, this one","y ven y dicen enseguida esté es hembra, este",,,romelia
00:23:38:14,00:23:39:13,"It is male,","es macho,",,,romelia
00:23:39:13,00:23:42:13,so it's in the belly.,así este en la barriga.,,,romelia
00:23:43:23,00:23:46:23,Let's get started.,Vamos a comenzar.,,,romelia
00:23:48:11,00:23:50:18,"This is a maraca,","Esta es una maraca,",,,romelia
00:23:50:18,00:23:53:18,Let's start and here we are with the reds.,vamos a comenzar y aquí ya estamos con los rojos.,,,romelia
00:23:54:11,00:23:56:17,"Then the maraca,","Entonces la maraca,",,,romelia
00:23:56:17,00:23:59:15,"This is the first who gives life, the one who saves","este es el primero que da vida, el que salva",,,romelia
00:23:59:15,00:24:01:09,all.,todo.,,,romelia
00:24:01:09,00:24:03:05,Through Yüi (marijuana) which is,Por medio de Yüi (marihuana)  que es,,,romelia
00:24:03:05,00:24:05:23,"the tobacco leaf from here, from Macuira,","la hoja de tabaco de aquí, de la Macuira,",,,romelia
00:24:05:23,00:24:07:11,"This is what they also call Macuira,","esto le dicen también Macuira,",,,romelia
00:24:07:11,00:24:10:11,This is the Macuira.,Esta es la Macuira.,,,romelia
00:24:10:23,00:24:11:14,Tobacco that,Tabaco que,,,romelia
00:24:11:14,00:24:14:12,"They are from here, because there are tobaccos that are very","son de aquí, porque hay tabacos que son muy",,,romelia
00:24:14:12,00:24:16:06,different from this.,diferente a esto.,,,romelia
00:24:16:06,00:24:19:06,Instead of tobacco they write Macuira.,En vez de tabaco le escriben Macuira.,,,romelia
00:24:21:02,00:24:22:02,And does it come from here?,¿Y viene de acá?,,,romelia
00:24:22:02,00:24:23:07,Is that why the name?,¿Por eso el nombre?,,,romelia
00:24:23:07,00:24:26:15,"He was born here and are from here originally,","Nació aquí y son de aquí originario,",,,romelia
00:24:26:15,00:24:26:23,from here.,de aquí.,,,romelia
00:24:28:06,00:24:30:18,"They are very typical from here,","Son muy típicos de acá,",,,romelia
00:24:30:18,00:24:31:15,it's tobacco,es tabaco,,,romelia
00:24:31:15,00:24:34:09,this.,este.,,,romelia
00:24:34:09,00:24:35:14,"and this one who, the","y este el que, el",,,romelia
00:24:35:14,00:24:38:19,"that calls the spirit of this, when one eats it","que llama el espíritu de este, cuando uno lo come",,,romelia
00:24:38:20,00:24:39:10,it already works,ya sirve,,,romelia
00:24:39:10,00:24:40:14,to cure everything.,para curar todo.,,,romelia
00:24:40:14,00:24:41:22,And so they were all born,Y así nacieron todos,,,romelia
00:24:41:22,00:24:44:05,these.,estos.,,,romelia
00:24:44:05,00:24:46:02,In the middle,En medio,,,romelia
00:24:46:02,00:24:48:01,"of that,","de esa,",,,romelia
00:24:48:01,00:24:50:20,of that spiritualist who,de esa espiritista que,,,romelia
00:24:50:20,00:24:52:03,exists in our,existe en nuestra,,,romelia
00:24:52:03,00:24:55:03,culture.,cultura.,,,romelia
00:24:57:14,00:24:58:06,AND,Y,,,romelia
00:24:58:06,00:25:01:04,this is a species,este es un especie,,,romelia
00:25:01:04,00:25:03:10,"of rattan,","de bejuco,",,,romelia
00:25:03:10,00:25:05:11,"that's here too,","eso está aquí también,",,,romelia
00:25:05:11,00:25:08:11,"This is also there in the Serranía de Perijá,","esto también ahí en la Serranía de Perijá,",,,romelia
00:25:09:00,00:25:11:06,"of this, there are things that are","de esto,  hay cosas que son de",,,romelia
00:25:11:06,00:25:14:06,far away and exists here with us.,por allá lejos y existe aquí con nosotros.,,,romelia
00:25:14:18,00:25:15:05,As?,¿Cómo?,,,romelia
00:25:15:05,00:25:20:12,"Because God put it, that's how it has to be, because that's what they are,","Porque Dios lo puso, así tiene que ser, porque son de eso,",,,romelia
00:25:20:12,00:25:24:04,They are from a cold land and where there is a river and that,son de tierra fría y de donde hay río y eso,,,romelia
00:25:24:14,00:25:27:14,and here it occurs where there is no river.,y aquí se da donde no hay río.,,,romelia
00:25:30:08,00:25:31:15,This.,Está.,,,romelia
00:25:31:15,00:25:34:01,This serves to,Esto sirve para,,,romelia
00:25:34:01,00:25:36:16,"When one makes a fracture, then one","Cuando una hace una fractura, entonces se",,,romelia
00:25:36:16,00:25:38:00,"part of the bone and that,","parte del hueso y eso,",,,romelia
00:25:39:16,00:25:41:19,it scratches,se raya,,,romelia
00:25:41:19,00:25:44:19,"with a stone, it is placed, it has its,","con una piedra, se coloca, tiene su,",,,romelia
00:25:46:17,00:25:49:16,"his diet, his diet is long,","su dieta, su dieta es larga,",,,romelia
00:25:50:01,00:25:52:10,"there are things that should not be eaten,","hay cosas que no hay que comer,",,,romelia
00:25:52:10,00:25:55:10,"the meats, the cheese most of all, the milk.","las carnes, el queso más que todo, la leche.",,,romelia
00:25:56:15,00:25:58:05,This with this.,Esto con esto.,,,romelia
00:25:58:05,00:25:59:23,"When you are taking that, you can't?",¿Cuando uno está tomando eso no se puede?,,,romelia
00:25:59:23,00:26:00:17,"It can't be done,","No se puede,",,,romelia
00:26:00:17,00:26:02:23,has to be under confinement,tiene que estar bajo encierro,,,romelia
00:26:02:23,00:26:05:00,with this because it works quickly,con esto porque hace efecto rápido,,,romelia
00:26:05:00,00:26:05:18,and,y,,,romelia
00:26:05:18,00:26:07:11,the bone is composed quickly,el hueso se compone enseguida,,,romelia
00:26:07:11,00:26:10:12,and returns to its normal state.,y vuelve a su estado de normalidad.,,,romelia
00:26:11:15,00:26:13:11,And that thing about the,¿Y eso de la,,,romelia
00:26:13:11,00:26:16:12,the music there?,la música ahí?,,,romelia
00:26:17:04,00:26:18:07,"No,","No,",,,romelia
00:26:18:07,00:26:21:15,"Now that, now that, another different magic is coming and this","Ya eso, ya eso, ya viene otra diferente magia y esto",,,romelia
00:26:21:15,00:26:24:22,and those things that are already from here.,y esas cosas que ya son de aquí.,,,romelia
00:26:26:10,00:26:29:10,"And they are also powerful because,","Y son poderosas también por qué,",,,romelia
00:26:30:16,00:26:32:14,"Why does it have its magic and that,","Por qué tiene su magia y eso,",,,romelia
00:26:32:14,00:26:33:20,and,y,,,romelia
00:26:33:20,00:26:37:09,"with people who dream, that's what maceration does.","con la gente que sueña, eso es lo que hace la maceración.",,,romelia
00:26:37:09,00:26:37:20,It's this one.,Es esta.,,,romelia
