Start Time,End Time,EN,ES,Highlight,Comments,Speaker
00:02:07:05,00:02:10:12,"to the creation of audiovisual content, producing short films.","a la creación de audiovisuales, creando cortometrajes",,,neko
00:02:10:29,00:02:14:03,"and to literature, writing,","y a la literatura, escribiendo,",,,neko
00:02:15:08,00:02:17:16,passing,pasando,,,neko
00:02:17:27,00:02:21:15,the oral story from our culture to writing.,el cuento oral de nuestra cultura a la escritura.,,,neko
00:02:22:05,00:02:26:02,"So it is also a way to
of systematizing knowledge","Entonces es una forma también
de sistematizar los conocimientos",,,neko
00:02:26:03,00:02:30:26,and wisdom that have been bequeathed to us by these people who,y la sabiduría que nos han legado este pueblo que,,,neko
00:02:31:21,00:02:36:10,that has been so difficult to continue.,que tanto ha tenido dificultades para continuar.,,,neko
00:02:36:11,00:02:38:18,"If you are, where are you writing,","Si estás, ¿en dónde estás escribiendo,",,,neko
00:02:39:17,00:02:41:29,putting that information?,poniendo esa información?,,,neko
00:02:42:24,00:02:44:00,"Now,","Ahora,",,,neko
00:02:44:01,00:02:46:21,for now I also write literary,por ahora también escribo obras,,,neko
00:02:48:05,00:02:52:15,"works, very personal, like my name.","literarias muy personales, como a mi nombre.",,,neko
00:02:52:16,00:02:57:28,"I have already had the opportunity to,
to publish two books,","Ya he tenido la oportunidad de,
de publicar dos libros,",,,neko
00:02:58:12,00:03:02:03,"one I worked as a collaborator and in another
because I worked in a way that","una trabajé como colaborador y en otro
pues trabajé de forma",,,neko
00:03:03:29,00:03:07:19,"Single, a single actor, in which","Único, un solo actor, en los cuales",,,neko
00:03:09:07,00:03:13:06,"have been my big accomplishments, writing.","han sido mis logros en grande, escribiendo.",,,neko
00:03:14:01,00:03:15:21,And also,Y también,,,neko
00:03:16:05,00:03:18:06,I am working with Wikipedia.,estoy trabajando con la Wikipedia.,,,neko
00:03:18:15,00:03:21:19,I am one of the collaborators who have,Soy uno de los colabores que tienen,,,neko
00:03:21:23,00:03:24:27,We are building Wikipedia on xxx ... it's official.,Estamos armando la Wikipedia en xxx … ya es oficial.,,,neko
00:03:25:04,00:03:26:29,We already have Wikipedia in xxx,Ya tenemos la Wikipedia en xxx,,,neko
00:03:27:27,00:03:29:27,and this is a project,y este es un proyecto,,,neko
00:03:29:28,00:03:33:14,that has given me the space for the things that I write about,que me ha dado el espacio para que las cosas que yo escribo,,,neko
00:03:34:01,00:03:38:25,"can be in a library, in this case
in a virtual library,","pueden estar en una biblioteca, en este caso
en una biblioteca virtual,",,,neko
00:03:39:06,00:03:41:19,And I have been able to write about,y he podido escribir más o menos,,,neko
00:03:42:08,00:03:44:19,five specific articles.,unos cinco artículos puntuales.,,,neko
00:03:44:20,00:03:50:08,"Well, tell me a little bit about your beliefs, that is","Bueno, me cuentas un poco de tu creencia, o sea",,,neko
00:03:51:15,00:03:55:25,"Where are you from?
that's what we're talking about, Nacional","de dónde eres?
ósea de esa cosa que hablamos, de Nacional",,,neko
00:03:56:03,00:03:58:24,from that border.,de esa frontera.,,,neko
00:04:00:03,00:04:03:26,"Well, more than a belief, it is a reality.","Bueno, pues más que un más que una creencia
es una realidad.",,,neko
00:04:03:27,00:04:05:19,The truth is a reality.,La verdad es una realidad.,,,neko
00:04:05:20,00:04:08:05,Today our culture,Hoy nuestra cultura,,,neko
00:04:10:08,00:04:11:29,is on the Colombian side,está del lado colombiano,,,neko
00:04:11:29,00:04:16:05,"and on the Venezuelan side
and that is to say that when it was","y del lado venezolano
y eso digamos que cuando se conformó",,,neko
00:04:16:21,00:04:18:29,"the border between Colombia and Venezuela was established,","se constituyó la frontera entre Colombia y Venezuela,",,,neko
00:04:20:11,00:04:22:01,It was not taken into account that there were,No se tuvo en cuenta que había,,,neko
00:04:22:01,00:04:27:01,"a culture that was divided
and this territorial division","una cultura que estaba dividida
y esa división territorial",,,neko
00:04:27:02,00:04:30:17,"caused a portion to remain in Colombia
and a portion in Venezuela.","causó que una parte quedara en Colombia
y una parte en Venezuela.",,,neko
00:04:31:06,00:04:33:16,But our culture as such,Pero nuestra cultura como tal,,,neko
00:04:33:17,00:04:36:25,"not visible, did not see that border","no visibiliza, no veía esa frontera",,,neko
00:04:37:18,00:04:43:19,"and that is why many of the Wayuu brothers and sisters still visit their
family members who are in that part and then the","y por eso muchos de los hermanos Wayuu aún visitan a sus
familiares que están en esa parte y luego los",,,neko
00:04:43:20,00:04:48:24,"who are there visit them here, and with time
had access difficulties,","que están allá los visitan acá, y con el tiempo
tuvieron dificultades de acceso,",,,neko
00:04:49:20,00:04:53:05,"but they managed to do, to go there and to come here","pero lograron hacer, de ir allá y venir acá",,,neko
00:04:54:03,00:04:58:11,and in that process,y en ese recurrir,,,neko
00:05:00:11,00:05:01:08,also,también,,,neko
00:05:01:09,00:05:05:22,"my family was at one time
in Venezuela","mi familia estuvo en un tiempo
en Venezuela",,,neko
00:05:06:18,00:05:09:09,"in search of opportunities, that one moment","en búsqueda de oportunidades, que un momento",,,neko
00:05:09:28,00:05:12:24,"this part of Colombia, La Guajira, its economy and its","esta parte de Colombia, la Guajira, su economía",,,neko
00:05:12:25,00:05:15:11,"Didn't depend on Colombia, but on Venezuela.","no dependía de Colombia, sino de Venezuela.",,,neko
00:05:16:23,00:05:20:05,"It's something, it's quite a situation,","Es algo, es una situación bastante,",,,neko
00:05:20:06,00:05:25:09,"as we would say, quite complicated.","bastante, como diríamos ahí, bastante complicado",,,neko
00:05:25:24,00:05:29:21,"depend on another country
and not depend on the country to which it belongs.","depender de otro país
y no depender del país que pertenece.",,,neko
00:05:30:09,00:05:33:26,"And in that, let's say in those decades,","Y en ese, digamos en esas décadas,",,,neko
00:05:34:01,00:05:37:06,"that La Guajira depended on Venezuela,
and was at its peak,","que La Guajira dependía de Venezuela,
y estaba en su punto de auge,",,,neko
00:05:37:26,00:05:40:19,my parents were,mis padres fueron,,,neko
00:05:40:20,00:05:42:28,to the neighboring country and there,al vecino país y allá,,,neko
00:05:44:08,00:05:47:11,"one thing that is very difficult
and one of the things there is","una cosa que es muy difícil
y una de las cosas que hay",,,neko
00:05:47:12,00:05:52:18,"is that indigenous people who do not speak
Spanish","es que a los indígenas que no hablan
castellano",,,neko
00:05:53:14,00:05:56:09,they find it difficult to understand the political issue,se les dificulta entender el tema político,,,neko
00:05:56:22,00:06:01:12,"and that's why the politicking, the candidates
political groups collect individuals, groups,","y por eso la politiquería, los candidatos
políticos recogen a personas, a grupos,",,,neko
00:06:01:13,00:06:07:08,"to the indigenous people, to the communities that don't have ID cards, they provide identification through","a los indígenas, a las comunidades que no tienen
cédula y les hace una cedulación por medio de",,,neko
00:06:08:18,00:06:11:13,"their contacts information, in this case from the Registrar's Office.","sus contactos, en ese caso de la Registraduría.",,,neko
00:06:12:07,00:06:18:00,And in this situation,Y en esa cuestión,,,neko
00:06:18:01,00:06:22:03,My parents have their Venezuelan ID card and also their Colombian ID card.,"mis padres tienen su cédula venezolana
y tiene también su cédula colombiana.",,,neko
00:06:22:20,00:06:25:00,"I was originally born here in Colombia,","Originalmente yo nací acá en Colombia,",,,neko
00:06:26:03,00:06:28:08,but my childhood was in Venezuela.,pero mi infancia fue Venezuela.,,,neko
00:06:28:09,00:06:30:08,So I was able to,Así pude,,,neko
00:06:30:21,00:06:33:15,"once when my parents came to Venezuela,","una vez cuando mis padres llegaron a Venezuela,",,,neko
00:06:34:19,00:06:39:00,"also obtained their documents
and I was also registered in Venezuela,","obtuvieron también sus documentos
y me registraron a mí también en Venezuela,",,,neko
00:06:39:18,00:06:44:11,"so also had this Venezuelan document
and with this document I studied","así tenía también ese documento venezolano
y con ese documento estudié",,,neko
00:06:45:14,00:06:48:06,and finished elementary school.,y terminé la primaria.,,,neko
00:06:48:07,00:06:51:03,When my parents went back to Colombia again,Cuando mis padres se volvieron otra vez a Colombia,,,neko
00:06:53:08,00:06:57:02,"To access education was very difficult, you know, starting from scratch.","para acceder a la educación
era muy difícil, me hago entender, iniciar de cero.",,,neko
00:06:57:18,00:07:00:29,"I was already 13 years old,
by then it was already very complicated for me","Ya yo tenía 13 años,
para entonces ya me resultaba muy complicado",,,neko
00:07:01:00,00:07:05:24,"start, burn the entire high school and what was done","iniciar, quemar todo el bachillerato y lo que se hizo",,,neko
00:07:05:25,00:07:10:15,"was, what I was allowed to do in school.","fue, lo que me permitieron en el colegio.",,,neko
00:07:10:26,00:07:12:01,"I was told,","Fue que me dijeran,",,,neko
00:07:12:02,00:07:16:06,"you can continue studying with the venezuelan school
as a foreigner here in Colombia,","puedes seguir estudiando con la escuela venezolana
como extranjero acá en Colombia,",,,neko
00:07:17:05,00:07:19:14,"which in due course I accepted,","lo cual es su momento acepte,",,,neko
00:07:20:18,00:07:23:00,having faith that in the future,teniendo fe de que en un futuro,,,neko
00:07:23:16,00:07:25:28,a paperwork transfer was to be made.,se iba a hacer un traspaso de papeleo.,,,neko
00:07:26:17,00:07:31:00,"That is to say, my document,
my Venezuelan studies will be transferred to the Colombian one","Es decir que mi documento,
mis estudios venezolanos se pasarán al colombiano",,,neko
00:07:31:29,00:07:35:29,"and I graduated four years ago
and this transfer has not been possible.","y ya me gradúe hace cuatro años
y ese traspaso no se ha podido.",,,neko
00:07:36:18,00:07:39:03,"Then,","Entonces,",,,neko
00:07:39:22,00:07:43:08,"I finished my high school with the Venezuelan
and in Colombia I was recognized as","terminé mi secundaria con la venezolana
y en Colombia pues me reconocieron como",,,neko
00:07:43:15,00:07:47:04,"as a Venezuelan high school graduate,
a foreign bachelor's degree.","como un bachiller venezolano,
un bachiller extranjero.",,,neko
00:07:48:02,00:07:52:11,"And then with the Colombian, this year it is
that I am taking a validation course","Y entonces con la colombiana, este año es
que estoy haciendo un curso de validación",,,neko
00:07:52:26,00:07:56:07,"to come back again,
studying and finishing high school","para volver otra vez,
estudiar y terminar el bachillerato",,,neko
00:07:56:27,00:07:59:04,and access to higher education,y acceder a la educación,,,neko
00:07:59:14,00:08:03:21,"as a Colombian citizen, which","superior como ciudadano colombiano, lo cual",,,neko
00:08:04:10,00:08:07:11,"so what I was saying just now,","entonces lo que decía ahorita,",,,neko
00:08:07:21,00:08:11:04,"one says with pride my people, my culture,","uno dice con orgullo mi pueblo, mi cultura,",,,neko
00:08:11:17,00:08:13:21,"my people, my Wayuu nation is binational,","mi gente, mi nación Wayuu es binacional,",,,neko
00:08:14:13,00:08:19:01,"But that pride, in reality, is something very abrupt.",pero ese orgullo en la realidad es algo muy brusco,,,neko
00:08:19:25,00:08:22:27,"and what I said I have the document, what I have,
and to date","y lo que decía tengo el documento, lo que tengo,
y hasta la fecha",,,neko
00:08:22:28,00:08:28:23,"I have not been able to access to study any
career because it is very difficult","no he podido acceder a estudiar alguna
carrera porque es muy difícil",,,neko
00:08:30:04,00:08:32:18,"to be, to be a...","ser, ser un…",,,neko
00:08:32:19,00:08:35:25,"to have ended up as a Venezuelan, although if there are","haber terminado como venezolano, aunque si hay",,,neko
00:08:36:15,00:08:41:19,"opportunities, but they are very scarce,
then not for me,","oportunidades, pero son muy escasas,
entonces para mí no,",,,neko
00:08:41:25,00:08:46:02,"is not favorable to me
and that's something that happened to me,","no me resulta favorable
y eso es algo que me pasó a mí,",,,neko
00:08:46:03,00:08:49:05,but it is also a situation that happens to hundreds,pero también es una situación que pasa a cientos,,,neko
00:08:50:00,00:08:52:12,of people here in La Guajira.,de personas de aquí en La Guajira.,,,neko
00:08:52:13,00:08:53:27,Well,Bueno,,,neko
00:08:54:06,00:08:57:04,tell me a little bit about for you,háblame un poco de para ti,,,neko
00:08:57:05,00:09:01:08,What does it mean to be a Wayuu?,¿qué significa ser wayuu?,,,neko
00:09:01:09,00:09:04:22,What does it mean to me to be Wayuu?,Para mí que significa ser Wayuu,,,neko
00:09:05:01,00:09:07:09,I believe that,yo creo que,,,neko
00:09:08:06,00:09:12:09,in that case that our culture has taught us that,en ese caso que nuestra cultura nos ha enseñado que,,,neko
00:09:14:08,00:09:17:02,our way of seeing life is in a spiral,nuestra forma de ver la vida es en espiral,,,neko
00:09:17:27,00:09:21:18,"and in this spiral we, life","y en ese espiral nosotros, la vida",,,neko
00:09:21:19,00:09:24:20,"existence, takes a journey,","misma, la existencia misma, hace un recorrido,",,,neko
00:09:25:17,00:09:29:04,"we have a beginning and that beginning, that origin, is what we","tenemos un inicio y ese inicio, ese origen es lo que",,,neko
00:09:30:07,00:09:32:07,is behind us,está detrás de nosotros,,,neko
00:09:32:08,00:09:36:01,"it is the case that if a
wayuu","sí es el caso, de que si un
wayuu",,,neko
00:09:38:12,00:09:41:18,"suppose he dies in Venezuela, his people,","supongamos que muere en Venezuela, su gente,",,,neko
00:09:41:19,00:09:44:22,"its root is going to look for it
and will bury him with his ancestors.","su raíz lo va a buscar
y lo va a enterrar con sus ancestros.",,,neko
00:09:45:12,00:09:47:16,"So, taking into account that way of thinking,","Entonces, teniendo en cuenta esa forma de pensar,",,,neko
00:09:48:18,00:09:53:02,"we also believe that there are things
that are previously destined","también creemos que hay cosas
que están previamente destinadas",,,neko
00:09:53:23,00:09:58:21,"and having that way of looking at life,","y teniendo esa manera de ver la vida,",,,neko
00:09:59:17,00:10:05:20,I think that each of us is placed at a point where we are going,"pienso que cada uno
estamos ubicados en un punto donde vamos",,,neko
00:10:06:08,00:10:09:15,"in some way to
make things interesting or make an impact,","de alguna manera a
hacer cosas interesantes o impactar,",,,neko
00:10:10:03,00:10:14:08,"where we go out, where xxx,","donde salgamos, donde xxx,",,,neko
00:10:15:10,00:10:17:29,where God places us,donde Dios nos ubique,,,neko
00:10:18:15,00:10:23:13,"and that's why I'm proud of it, for everything","y por eso para mí es un orgullo, por todo",,,neko
00:10:24:15,00:10:28:13,"what we are,
what constitutes us as persevering people,","lo que somos,
lo que nos constituye como personas perseverantes,",,,neko
00:10:28:14,00:10:31:18,"as individuals, as a struggling community","como personas, como una comunidad que lucha",,,neko
00:10:31:19,00:10:34:06,to maintain its identity,por mantener su identidad,,,neko
00:10:35:02,00:10:38:07,"and to maintain,","y por mantener,",,,neko
00:10:38:08,00:10:41:22,"for maintaining a culture that we have been
building","por mantener una cultura que hemos venido
construyendo",,,neko
00:10:42:14,00:10:44:28,o that our ancestors built for us,o que nuestros ancestros nos construyeron,,,neko
00:10:44:29,00:10:48:03,and which are now given to us as a legacy.,y que ahora nos dan como un legado.,,,neko
00:10:48:04,00:10:52:06,That of nomadic,Eso de nómada,,,neko
00:10:53:05,00:10:55:02,Can we talk about that?,¿podemos hablar de eso?,,,neko
00:10:55:03,00:10:58:06,"Well, what, if our culture is nomadic,","Bueno, que, si nuestra cultura es nómada,",,,neko
00:10:58:07,00:11:00:29,"because we are a semi-nomadic culture,","pues nosotros somos una cultura semi nómada,",,,neko
00:11:02:08,00:11:02:25,"it is said,","se dice,",,,neko
00:11:02:25,00:11:05:02,Anthropology says that we have been coming down,"La antropología dice, que nosotros venimos bajando",,,neko
00:11:06:10,00:11:08:16,"of the Perijá highlands,","de las serranías de Perijá,",,,neko
00:11:08:17,00:11:11:23,the column that crosses Colombia,la columna que traspasa a Colombia,,,neko
00:11:13:01,00:11:14:26,"anthropology, according to studies.","la antropología, según los estudios.",,,neko
00:11:14:26,00:11:18:06,"say that others of us are coming down from that hill,","dicen que otros venimos bajando de ese cerro,",,,neko
00:11:18:10,00:11:20:12,of that column of hills,de esa columna de cerros,,,neko
00:11:20:13,00:11:25:07,"and we got off and got to this one,","y nos bajamos y llegamos hasta este,",,,neko
00:11:26:00,00:11:29:18,"This provincial, arid land,","Esta tierra provinciana, árida,",,,neko
00:11:30:21,00:11:35:17,and our culture has taken over that place and,y nuestra cultura se ha apoderado de ese lugar y,,,neko
00:11:36:23,00:11:39:02,we can also see that feature,también podemos ver esa característica,,,neko
00:11:39:03,00:11:42:16,"of the high guajira, Punta Colombia, the Punta Colombia of the","de como de la alta guajira, de la Punta Colombia del",,,neko
00:11:42:28,00:11:46:12,from the point that it is quite far from here,desde el punto que está bastante lejos de acá,,,neko
00:11:46:13,00:11:50:21,"we have been going down,
that is why our culture, our nation,","hemos venido bajando,
por eso nuestra cultura, la nación,",,,neko
00:11:50:27,00:11:55:20,"has already reached much further south,","ya ha llegado mucho más hacia el sur,",,,neko
00:11:56:10,00:12:01:28,"and in that, let's say","y en esa, digamos que",,,neko
00:12:03:02,00:12:03:13,in that,en esa,,,neko
00:12:03:13,00:12:06:17,way of coming down from the top to the bottom,forma de venir bajando desde lo alto hacia lo bajo,,,neko
00:12:07:18,00:12:12:05,"has been given through the practice of
of being semi-nomadic","se ha dado mediante la práctica
de ser semi nómada",,,neko
00:12:12:19,00:12:15:06,because our grandparents and ancestors,porque nuestros abuelos y ancestros,,,neko
00:12:16:19,00:12:18:26,were behind,iban detrás,,,neko
00:12:19:04,00:12:21:23,from where the rain was prosperous.,de donde la lluvia era prospera.,,,neko
00:12:22:21,00:12:26:01,"And so when there was a drought in a place,","Y así cuando en un lugar había sequía,",,,neko
00:12:26:02,00:12:29:13,They immediately searched for the place where the rain was,"ellos enseguida
buscaban el lugar donde estaba la lluvia.",,,neko
00:12:29:14,00:12:32:16,Then and then they passed that point,Entonces y luego pasaban ese punto,,,neko
00:12:33:02,00:12:37:14,"and when here the rain ended
passed by and went after it.","y cuando acá la lluvia terminaba
pasaban y se iban detrás de eso.",,,neko
00:12:37:25,00:12:41:03,"But the point where they knew they had arrived,","Pero el punto donde ellos sabían que habían llegado,",,,neko
00:12:41:15,00:12:45:07,"that point already belongs to them,
then it ends up being a waypoint.","ese punto ya les pertenece a ellos,
entonces termina siendo un punto de recorrido.",,,neko
00:12:46:06,00:12:50:08,"And there is a moment
As far as they can go,","Y hay un momento
Hasta donde ellos puedan llegar,",,,neko
00:12:50:28,00:12:53:28,as being,como siendo,,,neko
00:12:54:02,00:12:54:25,migrants.,migrantes.,,,neko
00:12:54:26,00:12:59:01,"Somehow, behind the rain,
comes to a point where they decide","De alguna manera, detrás de la lluvia,
llega un punto donde ya deciden",,,neko
00:12:59:02,00:13:01:15,"return to the point of origin, to the starting point.","regresar al punto de origen, al punto de inicio.",,,neko
00:13:02:13,00:13:07:01,"So, to get to that point
or those points where they","Entonces, para llegar a ese punto
o esos puntos donde ellos",,,neko
00:13:07:02,00:13:10:27,"they are positioning themselves, they are leaving","van ubicándose, van dejando",,,neko
00:13:12:16,00:13:15:03,"inheritance, they are leaving","herencia, van dejando",,,neko
00:13:15:04,00:13:18:19,"children, they are leaving other people behind, so","hijos, van dejando otras personas, entonces así",,,neko
00:13:20:01,00:13:24:00,those points become points on a route,esos puntos se convierten en puntos de una ruta,,,neko
00:13:27:19,00:13:30:16,"From a semi-nomadic community, from a community that is","de una comunidad semi nómada, de una comunidad
que esta",,,neko
00:13:30:17,00:13:33:13,constantly traveling and on the move.,viajando constantemente en movimiento.,,,neko
00:13:33:24,00:13:36:05,It's a bit of a spiral.,Es un poco como espiral.,,,neko
00:13:37:20,00:13:39:06,Can you tell me a little bit about,Me puedes hablar un poco de,,,neko
00:13:39:07,00:13:42:10,your intention of preserving the culture?,tu intención de preservación de la cultura ¿En,,,neko
00:13:43:16,00:13:47:11,"how are you doing that, and what importance",qué manera estás haciendo eso y que importancia,,,neko
00:13:47:12,00:13:50:13,"does it have to preserve that culture?""",tiene para preservar esa cultura?,,,neko
00:13:50:14,00:13:52:17,On a personal level,En lo personal,,,neko
00:13:52:26,00:13:57:03,I love very much,amo mucho,,,neko
00:13:57:16,00:14:00:03,to be wayuu and part of this love,ser wayuu y parte de este amor,,,neko
00:14:02:04,00:14:05:03,"by the identity that one has, it is,","por la identidad que uno tiene, es,",,,neko
00:14:05:23,00:14:11:08,is to recover things that have been lost,es recuperar cosas que se han perdido,,,neko
00:14:11:24,00:14:15:09,and things that are being lost due to different,y cosas que se están perdiendo por diferentes,,,neko
00:14:16:14,00:14:18:01,reasons.,razones.,,,neko
00:14:18:12,00:14:21:25,"We have one of those punctual reasons
that has caused us to lose,","Tenemos una de esas razones puntuales
que nos ha hecho perder,",,,neko
00:14:22:08,00:14:26:21,"has been the need
to emigrate in search of opportunities.","ha sido la necesidad
de emigrar en busca de oportunidades.",,,neko
00:14:27:10,00:14:31:19,"We have the specific cases of the Wayuu,
of the communities","Tenemos los casos puntuales de los wayuu,
de las comunidades",,,neko
00:14:32:00,00:14:34:22,"who migrated to Venezuela, to the cities of Venezuela","que migraron a Venezuela, a las ciudades de Venezuela",,,neko
00:14:35:01,00:14:38:12,"when they were at their peak,","cuando estaban en su punto de auge,",,,neko
00:14:39:13,00:14:40:03,but when they,pero cuando ellos,,,neko
00:14:40:03,00:14:42:22,"returned to the Guajira again, to the land,","regresaron a la Guajira nuevamente, a las tierras,",,,neko
00:14:43:14,00:14:46:12,The generations that were born in Venezuela no longer spoke xxx.,"las generaciones que nacieron en Venezuela,
ya no hablaban xxx.",,,neko
00:14:47:05,00:14:50:20,"So they would move in search of an opportunity, but that opportunity","Entonces ellos se movilizaban
en busca de una oportunidad, pero esa oportunidad",,,neko
00:14:50:21,00:14:53:29,ends up harming them.,"le termina haciendo un daño,",,,neko
00:14:54:00,00:14:58:02,"Like losing the language, speech, and another one as well","cómo perder la lengua, el habla y otro también",,,neko
00:14:58:03,00:15:01:13,is that the territories and,es que los territorios y,,,neko
00:15:03:01,00:15:05:11,globalization has also touched it,la globalización también lo ha tocado,,,neko
00:15:05:29,00:15:07:06,and also,y también,,,neko
00:15:09:20,00:15:12:13,In our territory it is sometimes necessary to go there,En nuestro territorio a veces es necesario salir,,,neko
00:15:13:14,00:15:16:18,"to study, or for a god job","para allá, sea para estudiar,
ya sea para un buen trabajo",,,neko
00:15:17:13,00:15:20:25,and in this way to look for opportunities outside,y en esa forma de buscar oportunidades afuera,,,neko
00:15:21:13,00:15:24:00,we make it cause that damage,hacemos que cause ese daño,,,neko
00:15:24:01,00:15:27:04,"I told you about earlier, of losing something",que te dije al principio de perder algo,,,neko
00:15:27:05,00:15:28:06,from ourselves,de nosotros.,,,neko
00:15:28:14,00:15:31:14,So there are many reasons,Entonces hay muchas razones,,,neko
00:15:31:15,00:15:33:12,"for that loss. Also,","para esa pérdida. También,",,,neko
00:15:33:12,00:15:38:05,"Also, the Wayuu society itself has lost certain values.","esta también
que la misma sociedad wayuu ha perdido ciertos valores,",,,neko
00:15:38:21,00:15:44:02,"we have let ourselves be carried away by a thought
that is not like us","nos hemos dejado llevar por un pensamiento
que no es propio de nosotros",,,neko
00:15:44:03,00:15:48:27,"because our culture is a collective culture
that does everything in collectivism.","porque nuestra cultura es una cultura colectiva
que hace todo en colectivismo.",,,neko
00:15:49:14,00:15:50:08,Lately,Últimamente,,,neko
00:15:51:15,00:15:52:25,already by,ya por,,,neko
00:15:52:26,00:15:57:02,"the entries of large multinationals,","las entradas de las grandes multinacionales,",,,neko
00:15:57:03,00:16:00:24,has caused the Wayuu to become selfish,ha hecho que los Wayuu entren a ser egoístas,,,neko
00:16:01:10,00:16:04:05,and to the point where there is no more unity,y al punto donde ya no hay unidad,,,neko
00:16:04:06,00:16:07:28,"and then that
causes conflicts between communities.","y entonces eso
causa conflictos entre las comunidades.",,,neko
00:16:08:00,00:16:13:23,"The famous conflicts between clans
that among the Wayuu themselves they kill each other, for the sake of a good","Los famosos conflictos entre clanes
que entre los mismos Wayuu se matan, por un bien",,,neko
00:16:14:12,00:16:18:08,or for the benefits that this can generate.,o por los beneficios que puede generar eso.,,,neko
00:16:18:27,00:16:24:11,And while that is happening,Y mientras eso pasa ya,,,neko
00:16:24:27,00:16:27:01,the way of teaching is also changing.,la forma de enseñar también va cambiando.,,,neko
00:16:27:17,00:16:32:09,"It is no longer taught that you should love your neighbor
how it used to be taught,","Ya no se enseña que debes amar a tu prójimo
cómo se enseñaba antes,",,,neko
