Start Time,End Time,EN,ES,Highlight,Comments,Speaker
00:05:35:15,00:05:38:15,"Yes, this is a 40 volt charge.","Si, esta es una carga de 40 voltios",,,magalys
00:05:39:17,00:05:41:22,and 10 amperes.,y diez de amperaje.,,,magalys
00:05:41:22,00:05:43:22,Yeah,Si,,,magalys
00:05:43:22,00:05:45:07,This,Esto,,,magalys
00:05:45:07,00:05:48:07,"They asked us. “This name!”,","nos preguntaban. “This name!”,",,,magalys
00:05:50:06,00:05:52:11,“This name!” said the teacher,“This name!” decía el teacher,,,magalys
00:05:52:11,00:05:54:22,"and we repeated what he said first,","y repetíamos lo que él decía primero,",,,magalys
00:05:54:22,00:05:57:23,“PCB!” first repeated. “PCB!”,“PCB!” repetía primero “PCB!”.,,,magalys
00:05:59:11,00:06:02:11,And he said “This name?” “PCB!”.,"Y él decía “This name?” PCB.

…",,,magalys
00:06:02:22,00:06:07:04,"Okay, “Charge Controller!” meaning the control","Okay, “Charge Controller!”",,,magalys
00:06:09:22,00:06:11:04,Do you understand me that English? Or is that English?,,,,magalys
00:06:12:07,00:06:13:25,"Yes, it is! (Laughs)",,,,magalys
00:06:15:04,00:06:18:02,And that's how we learned it,Y así lo aprendíamos,,,magalys
00:06:18:02,00:06:21:02,“Charge Controller!” “This name?”,“Charge Controller!” “This name?”,,,magalys
00:06:21:07,00:06:23:20,"“PCB!”,","Vcb, vcb",,,magalys
00:06:23:20,00:06:26:12,“This name?” “Charge Controller!”,Disnay controles,,,magalys
00:06:27:11,00:06:30:13,and so then the components,y así después los componentes,,,magalys
00:06:31:14,00:06:34:14,"aha, “This name?” in “resistance!”,","ajá, Disney en resistencia,",,,magalys
00:06:34:18,00:06:37:07,"Oh, “resistance”",resistencia,,,magalys
00:06:37:07,00:06:39:05,and so on.,y así sucesivamente.,,,magalys
00:06:39:05,00:06:42:05,We learned each one's name,Aprendíamos cada uno como se llamaba,,,magalys
00:06:42:18,00:06:45:13,“This name?” the teacher “This name!”,Disnay el profe Disnay.,,,magalys
00:06:45:13,00:06:47:08,"Yes,","Sí,",,,magalys
00:06:47:08,00:06:49:21,"In this organization, what is the importance","¿En esta organización, cuál es la importancia",,,magalys
00:06:49:21,00:06:52:21,that it is women who learn?,de que sean las mujeres las que aprenden?,,,magalys
00:06:52:21,00:06:56:11,"Well, it says at school because we are grandmothers,","Bueno, dice en la escuela porque somos abuelas,",,,magalys
00:06:56:11,00:06:59:11,and we stay in the community,y nos quedamos en la comunidad,,,magalys
00:07:00:06,00:07:03:14,teaching our children or our grandchildren,enseñando a nuestros hijos o a nuestros nietos,,,magalys
00:07:04:15,00:07:08:00,and that is why the importance of women is,"y por eso es la importancia de la mujer,",,,magalys
00:07:08:16,00:07:11:16,because she is the one who is always in the community,porque es la que siempre está en la comunidad,,,magalys
00:07:12:17,00:07:15:07,"and men don't, they leave,","y los hombres no, se van,",,,magalys
00:07:15:07,00:07:18:05,“Men drink” they said.,“Beben” dicen ellos.,,,magalys
00:07:18:05,00:07:21:02,That's why it's so important,Por eso es la importancia que sea,,,magalys
00:07:21:02,00:07:23:08,"Elder women,","mujeres mayores de edad,",,,magalys
00:07:23:08,00:07:26:07,"because if they are young, they also go to the city.",porque si son jovencitas también se va para la ciudad.,,,magalys
00:07:26:15,00:07:30:01,"On the other hand, the mothers are grandmothers, and they already stay at home.","En cambio, las mamás son abuelas, y ya se quedan en la casa.",,,magalys
00:07:30:23,00:07:31:18,That is the importance.,Esa es la importancia.,,,magalys
00:07:31:18,00:07:33:16,That's what they explained to us in India.,Eso es lo que nos explicaron en la India.,,,magalys
00:07:34:22,00:07:36:10,Do you believe in that too?,¿También crees en eso?,,,magalys
00:07:36:10,00:07:39:02,"Yes. Well, that is.","Sí. Bueno, es eso.",,,magalys
00:07:39:02,00:07:40:15,And how does it work?,¿Y cómo funciona?,,,magalys
00:07:40:15,00:07:43:15,"the solar panel,","¿el panel solar,",,,magalys
00:07:43:23,00:07:46:19,goes through what regulator to charge the batteries?,pasa a través de que regulador para cargar las baterías?,,,magalys
00:07:46:19,00:07:48:10,And then when can you use it?,¿Y luego cuando puede utilizarlo?,,,magalys
00:07:48:10,00:07:51:09,"Well, the regulator is this, that is,","Bueno, el regulador es éste, o sea,",,,magalys
00:07:52:12,00:07:53:10,is this.,es este.,,,magalys
00:07:53:10,00:07:58:00,This is the control that regulates the load,Este es el control que regula la carga,,,magalys
00:07:59:02,00:08:01:20,from solar to battery.,del solar a la batería.,,,magalys
00:08:01:20,00:08:02:17,It keeps it.,Se mantiene.,,,magalys
00:08:02:17,00:08:06:06,"It does not burn the battery, but it has already reached its cycle.","No quema la batería, sino que ya llegó a su ciclo.",,,magalys
00:08:06:06,00:08:07:13,Ten years it’s ten years.,Diez años son diez años.,,,magalys
00:08:07:13,00:08:10:13,There are only five years of lifespan for a battery.,Son nomás cinco años de vida de una batería.,,,magalys
00:08:10:18,00:08:13:11,"Time has passed,","Si ya pasó el tiempo,",,,magalys
00:08:13:11,00:08:17:02,but when this was given to the community the lights turned on.,pero cuando esto se entregó a la comunidad prendían las luces.,,,magalys
00:08:17:09,00:08:18:14,"Happy, happy.","Felices, felices.",,,magalys
00:08:18:14,00:08:21:14,What happiness!,¡Qué felicidad!,,,magalys
00:08:21:15,00:08:24:07,This is the page,Esta es la página,,,magalys
00:08:24:07,00:08:26:22,from the school.,de la escuela.,,,magalys
00:08:26:22,00:08:28:22,You get in there,Se meten ahí,,,magalys
00:08:28:22,00:08:29:09,And that,Y esto,,,magalys
00:08:29:09,00:08:31:12,when the community brought it to me,cuando me lo trajeron la comunidad,,,magalys
00:08:31:12,00:08:34:12,"all this disassembled, burned.","todo esto desarmado, quemado.",,,magalys
00:08:34:15,00:08:34:23,"Sure,","Claro,",,,magalys
00:08:34:23,00:08:36:05,I have a spare,Yo tengo repuesto,,,magalys
00:08:36:05,00:08:39:07,"because they sent me spare parts from India and I can repair,","porque me mandaron repuesto de la India y puedo reparar,",,,magalys
00:08:41:02,00:08:43:08,give them again.,volverlos a entregar.,,,magalys
00:08:43:08,00:08:46:14,But if they don't want to make the payment.,Pero si ellos no quieren cumplir con el pago.,,,magalys
00:08:47:07,00:08:48:10,Yes. What is the payment?,Sí. ¿Cuál es el pago?,,,magalys
00:08:48:10,00:08:52:21,"It's $5,000 pesos a month for maintenance.",Son $5.000 mensuales para mantenimiento.,,,magalys
00:08:53:14,00:08:58:04,"If, for example, that battery or this one finished its cycle,","Si por ejemplo esa batería o ésta terminó su ciclo,",,,magalys
00:08:58:16,00:09:01:15,"With that cash, with that money,","de esa plata, de ese dinero,",,,magalys
00:09:01:23,00:09:04:09,"I can buy the battery,","puedo comprar la batería,",,,magalys
00:09:04:09,00:09:06:23,Go back and turn on the lamp again.,volver y prende otra vez la lámpara.,,,magalys
00:09:09:10,00:09:12:16,But if the community does not collaborate,Pero si la comunidad no colabora,,,magalys
00:09:13:19,00:09:16:19,"with the payment, which is $5,000 pesos per month.","con el pago, que son $5.000 mensuales.",,,magalys
00:09:17:12,00:09:20:16,I have told them they can kill a goat and,Yo le he dicho puede matar un chivo y pesan,,,magalys
00:09:20:16,00:09:25:02,"That goat makes $60,000 a year.",ese chivo saca los $60.000 al año.,,,magalys
00:09:25:21,00:09:28:21,"Yes, it's nothing.","Si, no es nada.",,,magalys
00:09:31:02,00:09:35:00,"But they don't have the money for that, or they don't want to pay?",¿Pero no tienen dinero para eso o no quieren pagar?,,,magalys
00:09:35:04,00:09:38:18,"No, they do have.","No, si tienen.",,,magalys
00:09:40:06,00:09:42:21,"But, with just a goat,","Pero es que, con un chivo,",,,magalys
00:09:42:21,00:09:44:22,"one goes and sells that goat,","uno y va vende ese chivo,",,,magalys
00:09:44:22,00:09:49:00,"And it’s 60, annually, it’s 60","Y es que son 60, sacan anual, son 60",,,magalys
00:09:51:03,00:09:52:17,is that worth it?,¿chivos vale eso?,,,magalys
00:09:52:17,00:09:54:12,"Of course, or even more.","Claro, pasa más.",,,magalys
00:09:54:12,00:09:57:09,"and let's say,","y digamos,",,,magalys
00:09:57:09,00:09:59:15,"how to give them the importance,","¿cómo darles la importancia,",,,magalys
00:09:59:15,00:10:01:09,"that is, make them realize the importance","o sea, hacerles caer en cuenta de la importancia",,,magalys
00:10:01:09,00:10:02:12,of electricity?,de la electricidad?,,,magalys
00:10:02:12,00:10:04:20,"Right now they are suffering,
They are?","Ahorita lo están sufriendo,
¿Sí?",,,magalys
00:10:04:20,00:10:07:17,"Yes, they are feeling the suffering","Sí, ellos están sintiendo el sufrimiento",,,magalys
00:10:07:17,00:10:10:17,because everyone is off.,porque todos están apagados.,,,magalys
00:10:11:04,00:10:11:14,Sure thing.,Ajá.,,,magalys
00:10:11:14,00:10:14:14,"So how to give importance?, come back,","Entonces, cómo darle importancia, volver,",,,magalys
00:10:16:04,00:10:17:17,re-electrify.,volver a electrificar.,,,magalys
00:10:17:17,00:10:20:23,"oh well, fix this again","ósea, volver a reparar esto",,,magalys
00:10:22:06,00:10:25:10,turn it back on and new batteries.,que vuelva a prender y baterías nuevas.,,,magalys
00:10:27:00,00:10:29:05,"But here’s a thing,","Pero eso sí,",,,magalys
00:10:29:05,00:10:31:08,pay for a year in,que pague un año,,,magalys
00:10:31:08,00:10:33:08,"advanced, with that money","adelantado, con ese dinero",,,magalys
00:10:33:08,00:10:35:05,that which is going to be deposited in a bank.,ese que se va a depositar en un banco.,,,magalys
00:10:35:05,00:10:37:13,"It's not for me,","No es para mí,",,,magalys
00:10:37:13,00:10:39:20,"It's for the committee, because there is a committee.","es para el comité, porque hay un comité.",,,magalys
00:10:39:20,00:10:42:20,"I have an association called Azoperro,","Yo tengo una asociación que se llama Azoperro,",,,magalys
00:10:45:06,00:10:46:10,I have the association.,tengo la asociación.,,,magalys
00:10:46:10,00:10:48:16,And with that association the money is managed?,¿En esa asociación se va administrando?,,,magalys
00:10:48:16,00:10:51:16,"It is managed, the money is put in","Se va administrando, se va poniendo el dinero",,,magalys
00:10:52:12,00:10:55:12,which is maintenance and which is not for me.,que es de mantenimiento y que no es para mí.,,,magalys
00:10:56:11,00:10:58:16,"And let's say, I see that you have there","Y digamos, ¿veo que tú tienes ahí",,,magalys
00:10:59:21,00:11:01:08,television?,televisión?,,,magalys
00:11:01:08,00:11:04:07,"Before it turned on.
Did it turn on before?","Antes prendía.
¿Antes prendía?",,,magalys
00:11:04:15,00:11:07:20,"It had Direct TV, it had wi -fi","Tenía Direct TV, tenía wi-fi",,,magalys
00:11:09:12,00:11:11:11,"Also my battery is already dead,","también mi batería ya está muerta,",,,magalys
00:11:11:11,00:11:14:11,"but I think and think about it a lot,","pero yo pienso y lo pienso mucho,",,,magalys
00:11:14:19,00:11:17:19,"I have to replace it,","que lo tengo que reponer,",,,magalys
00:11:18:07,00:11:19:12,I'm going to replace it.,lo voy a reponer.,,,magalys
00:11:19:12,00:11:21:04,and where do you get the materials for that?,¿y dónde consigues los materiales para eso?,,,magalys
00:11:21:04,00:11:23:02,"There, there","Allá, allá",,,magalys
00:11:23:02,00:11:25:05,It is also sold in Uribia.,en Uribia también se vende.,,,magalys
00:11:25:05,00:11:28:13,"That's worth it, it's worth like every battery from that big one","Eso vale, está valiendo como cada batería de esa grande",,,magalys
00:11:28:13,00:11:31:13,It's costing like a million pesos.,está costando como un millón de pesos.,,,magalys
00:11:31:19,00:11:34:19,"Umm , yes a million pesos.","Umm, si un millón de pesos.",,,magalys
00:11:35:10,00:11:37:18,There are three large batteries,Son tres baterías grandes,,,magalys
00:11:37:18,00:11:41:03,"so that I can turn my workshop back on, because sometimes","para que vuelva a prender mi taller, porque también a veces",,,magalys
00:11:41:07,00:11:44:07,"I start to repair,","me pongo a reparar,",,,magalys
00:11:44:18,00:11:46:07,I concentrate.,me concentro.,,,magalys
00:11:46:07,00:11:51:07,"Yes, I have, I don't like knitting, I don't like knitting.","Si yo tengo, no me gusta tejido, no me gusta tejer. Tejido",,,magalys
00:11:51:07,00:11:53:14,"I don't like it, I don't have patience.","no me gusta, no tengo paciencia.",,,magalys
00:11:53:14,00:11:55:15,Do you love electronics?,¿La electrónica te encanta?,,,magalys
00:11:55:15,00:11:57:12,"It's the one I like the most, it entertains me.","Es la que más me gusta, me entretiene.",,,magalys
00:11:57:12,00:12:00:12,"Yes, yes, I like it better.","Sí, sí, me gusta más.",,,magalys
00:12:01:00,00:12:03:20,"Let's say, a project, but it's not like","Digamos, un proyecto, pero que no sea como",,,magalys
00:12:03:20,00:12:04:18,"individual, but","individual, sino",,,magalys
00:12:06:13,00:12:08:09,"solar panels, but much bigger","paneles solares, pero mucho más grandes",,,magalys
00:12:08:09,00:12:10:09,to electrify,para que electrifiquen,,,magalys
00:12:10:09,00:12:14:02,"everything, is that something you have thought about, thinking about how to make it bigger?","todo, ¿Es algo que han pensado, pensar como agrandarlo?",,,magalys
00:12:14:02,00:12:15:16,"Not like each house has its own,","No como que cada casa tenga el suyo,",,,magalys
00:12:15:16,00:12:19:04,but to enlarge the project and make it like one?,sino agrandar el proyecto y que sea como uno?,,,magalys
00:12:19:08,00:12:22:08,"They have done census here, they say...","Aquí han hecho censo, dicen…",,,magalys
00:12:22:17,00:12:25:05,that they are going to electrify,que van a electrificar,,,magalys
00:12:25:05,00:12:28:05,"the entire Upper guajira with large solar panels,","toda la alta guajira con paneles solares grandes,",,,magalys
00:12:29:04,00:12:33:03,"to turn on a refrigerator, I don't know, but that takes a while.","que prenda una nevera que no sé, pero tiene rato eso.",,,magalys
00:12:33:03,00:12:36:03,That's what I'm waiting for. Hopefully.,Eso estoy esperando. Ojalá.,,,magalys
00:12:36:12,00:12:39:12,You can lead the project.,Tú puedes liderar el proyecto.,,,magalys
00:12:39:16,00:12:41:11,"Yes, that's what they told me,","Sí, eso es lo que me han dicho,",,,magalys
00:12:41:11,00:12:44:11,but I don't know how to wait.,pero no sé toca esperar.,,,magalys
00:12:44:14,00:12:47:14,"The companies that are here, Helios.",Las empresas que están aquí Elios.,,,magalys
00:12:50:09,00:12:51:05,Tell us a little more,Cuéntanos un poco más,,,magalys
00:12:51:05,00:12:54:05,from the school they want to open,de la escuela que quieren abrir,,,magalys
00:12:54:07,00:12:56:17,where they want you to be a teacher.,donde quieren que tu seas profesora.,,,magalys
00:12:56:17,00:12:57:19,What is it about?,¿De qué se trata?,,,magalys
00:12:57:19,00:13:00:19,That's there in Cabo de la Vela.,Eso es allá en Cabo de la Vela.,,,magalys
00:13:01:03,00:13:03:05,Well they want to do,"Bueno, ellos quieren hacer",,,magalys
00:13:03:05,00:13:05:17,"that project there like in India,","ese proyecto allá como en la India,",,,magalys
00:13:05:17,00:13:08:13,that women learn to,que las mujeres aprendan a,,,magalys
00:13:08:13,00:13:13:12,"repair their own equipment for maintenance,","reparar sus propios equipos para el mantenimiento,",,,magalys
00:13:13:12,00:13:16:06,because it is going to be electrified,porque se le va a electrificar,,,magalys
00:13:16:06,00:13:19:06,in that area due to the wind zone.,en esa zona por la zona eólica.,,,magalys
00:13:19:06,00:13:21:12,That's what I understand.,Eso es lo que yo tengo entendido.,,,magalys
00:13:21:12,00:13:23:13,They told me like this.,Ellos me dijeron así.,,,magalys
00:13:23:13,00:13:26:22,So they are going to hire me to teach. “This name?”,Entonces ellos me van a contratar para yo enseñar.,,,magalys
00:13:33:00,00:13:36:11,"I don't know if they are going to bring the material from India, I don't know,","No sé si el material lo van a traer de la India, no sé,",,,magalys
00:13:36:23,00:13:38:08,"Until now, I don’t.",hasta la fecha no.,,,magalys
00:13:38:08,00:13:42:02,But is it in association with them or do they want to do it separately?,¿Pero es en asociación con ellos o a parte la quieren hacer?,,,magalys
00:13:42:13,00:13:45:13,"Apart, yes apart.","Aparte, sí aparte.",,,magalys
00:13:46:06,00:13:47:10,"They are on it,","Están en eso,",,,magalys
00:13:47:10,00:13:50:10,They are already communicating with the school.,ellos ya se están comunicando con la escuela,,,magalys
00:13:52:10,00:13:55:08,and they are going to bring a teacher from India,y van a traer un profe de la India,,,magalys
00:13:55:08,00:13:59:07,"In order to reinforce.
Sure to reinforce.","Para, para, ósea para reforzar.
Claro para reforzar.",,,magalys
00:13:59:09,00:14:00:15,Yeah,Si,,,magalys
00:14:00:15,00:14:02:22,"and let's say there are no initiatives for that here,","¿y digamos aquí no hay iniciativas de eso,",,,magalys
00:14:02:22,00:14:05:22,"I mean, like he's a teacher from here?","ósea, como que sea profe de acá?",,,magalys
00:14:06:09,00:14:09:10,"I don't know, I think so, of course, there must be,","No sé, creo que sí, claro, debe haber,",,,magalys
00:14:10:09,00:14:12:14,but they want to bring it like in India.,pero ellos quieren traer como en la India.,,,magalys
00:14:12:14,00:14:14:12,Because do they learn like this,Como aprenden así,,,magalys
00:14:14:12,00:14:17:12,"illiterate, semi-literate.","analfabetos, semianalfabetos.",,,magalys
00:14:17:17,00:14:20:23,It is a strategy that they have to,Es una estrategia que ellos tienen para,,,magalys
00:14:21:15,00:14:24:15,learn.,aprender.,,,magalys
00:14:27:09,00:14:28:23,Are you,¿Ustedes son,,,magalys
00:14:28:23,00:14:32:05,an electrical engineer?,una ingeniera eléctrica?,,,magalys
00:14:33:01,00:14:34:12,We set this up there.,Esto lo armamos nosotros.,,,magalys
00:14:35:13,00:14:36:13,It's very impressive.,Es muy impresionante.,,,magalys
00:14:36:13,00:14:39:14,"I don't know about that, it seems very complicated.",Yo no sé de eso se ve muy complicado.,,,magalys
00:14:39:15,00:14:40:12,Me too.,Yo también.,,,magalys
00:14:40:12,00:14:43:12,"I said on the plane, what am I going to know about mathematics?",Yo decía en el avión ¿qué voy a saber de matemáticas?,,,magalys
00:14:43:13,00:14:44:16,I did not know anything.,No sabía nada.,,,magalys
00:14:44:16,00:14:46:07,But you learned to weld and everything.,Pero aprendiste a soldar y todo.,,,magalys
00:14:46:07,00:14:47:13,Yes of course.,"Sí, claro.",,,magalys
00:14:47:13,00:14:50:12,"Here I do it, easily.",Aquí yo tranquilamente.,,,magalys
00:14:50:12,00:14:51:04,I weld.,Yo solo.,,,magalys
00:14:51:04,00:14:52:18,I grab here and there.,Ya agarro eso.,,,magalys
00:14:52:18,00:14:53:00,This,Esto,,,magalys
00:14:53:00,00:14:56:00,So,así,,,magalys
00:14:56:00,00:14:59:15,I have practiced that already.,"ya soy práctica en esto, pulso.",,,magalys
00:14:59:19,00:15:01:00,"and do you have the iron, the solder?","¿y tienes el estaño, la soldadura?",,,magalys
00:15:01:00,00:15:03:09,"I have everything, everything, everything, everything, everything.","Tengo todo, todo, todo, todo, todo.",,,magalys
00:15:04:10,00:15:07:03,And how could you weld if there is no power?,¿Y cómo podrías saltar si no hay corriente?,,,magalys
00:15:07:03,00:15:11:16,There isn’t because my batteries have already arrived to their lifespan too.,No hay porque ya mis baterías llegaron también,,,magalys
00:15:11:17,00:15:14:17,They no longer heat up during the cycle.,al ciclo ya no calientan.,,,magalys
00:15:16:01,00:15:16:19,Yeah.,Sí.,,,magalys
00:15:16:19,00:15:21:02,Would receiving more batteries mean receiving that payment from the communities?,¿Para recibir más baterías sería recibir ese pago de las comunidades?,,,magalys
00:15:21:03,00:15:23:00,Yeah.,Sí.,,,magalys
00:15:23:00,00:15:23:23,Yes of course.,"Sí, claro.",,,magalys
00:15:23:23,00:15:26:23,They have to each one.,Tienen que cada quien.,,,magalys
00:15:27:01,00:15:29:20,"It costs 1 million pesos every five years,","Cuesta 1 millón de pesos cada cinco años,",,,magalys
00:15:29:20,00:15:31:08,"well, you can surely save a million pesos in five years.",pues de seguro se puede ahorrar en cinco años un millón de pesos.,,,magalys
00:15:31:08,00:15:32:22,Yes of course.,"Sí, claro.",,,magalys
00:15:32:22,00:15:36:00,"75 communities, or people?","¿75 comunidades, o personas?",,,magalys
00:15:36:00,00:15:39:10,"75 families, in Macuira too.","75 familias, en la Macuira también.",,,magalys
00:15:40:03,00:15:40:15,And here.,Y acá.,,,magalys
