Start Time,End Time,EN,ES,Highlight,Comments,Speaker
00:04:08:06,00:04:10:19,"Kalenasee is a plant that, just by its","kalenasee, es una planta que ya ella",,,healing woman
00:04:10:20,00:04:12:20,"smell, scares away spirits.",por el olor espanta ánimas.,,,healing woman
00:04:43:21,00:04:46:12,Well now in this moment,"Bueno, ahora en este momento",,,healing woman
00:04:46:13,00:04:48:27,"here is my niece,","aquí está la sobrina,",,,healing woman
00:04:49:27,00:04:51:17,She is sick,esta enfermita,,,healing woman
00:04:51:18,00:04:55:16,and I am going to give her medicine that through dreams,y yo le voy a dar medicina que por medio de sueños,,,healing woman
00:04:55:17,00:04:59:05,Grandma interpreted. She showed me one of the plants,interpretó la abuela: me mostró una de las plantas,,,healing woman
00:05:00:06,00:05:04:20,"Which one is the medicine that I am going to give her,
because she had an accident","cuál es la medicina que le voy a dar,
porque ella tuvo un accidente",,,healing woman
00:05:05:06,00:05:10:15,"and the accident had her here in the collarbone
and I have to take the medicine","y el accidente lo tuvo acá en la clavícula
y yo tengo que coger la medicina",,,healing woman
00:05:10:26,00:05:15:13,"that is called a'tachon,
a´tachon is a medicinal plant medicine,","que se llama a´tachon,
a´tachon es una medicina planta medicinal,",,,healing woman
00:05:15:22,00:05:21:17,"it also helps a lot to clean the blood
and for the person who also suffers from a fracture","también ayuda mucho limpiar la sangre
y para la persona que también sufre de una fractura",,,healing woman
00:05:22:01,00:05:25:03,or a very serious injury.,o una herida muy grave.,,,healing woman
00:05:25:22,00:05:29:12,"One takes this, attaches it and begins to scratch it","Uno coge esto, la a´tachon y empieza a rayarlo",,,healing woman
00:05:30:13,00:05:32:05,with a stone now,con una piedra y a,,,healing woman
00:05:32:13,00:05:33:28,soak it,remojarla,,,healing woman
00:05:42:18,00:05:46:03,here with the water,aquí con la agüita.,,,healing woman
00:07:37:08,00:07:43:08,"Now it looks as if it was water, all fresh,
So I'm going to give her a drink","queda como si fuera el agua, toda fresca,
entonces yo le voy a dar de beber a ella",,,healing woman
00:07:43:19,00:07:46:01,for that fracture to heal,para que esa fractura vaya sanando,,,healing woman
00:07:48:27,00:07:51:21,"do I drink it all? yes my lady, drink it all because it will cure you",¿me lo tomo todo? si hija tómatelo todo porque te va a curar,,,healing woman
00:07:54:09,00:07:56:27,The other goes here,"El otro va acá,",,,healing woman
00:07:56:28,00:08:00:24,"I'm going to cure her with a little
what was left to where","voy a curarla con el poquito
que quedó hacia donde",,,healing woman
00:08:02:01,00:08:18:08,has been fractured.,se haya fracturado.,,,healing woman
00:08:18:09,00:08:20:12,and that,y esto,,,healing woman
00:08:20:19,00:08:23:03,is the bija blanca,es la bija blanca,,,healing woman
00:08:23:04,00:08:25:05,this is a very important plant,esta es una planta muy importante,,,healing woman
00:08:25:24,00:08:29:09,"And
to bathe our boys, or girl.","y también
para hacer baño a nuestros niños, o la niña.",,,healing woman
00:08:29:10,00:08:30:07,"The moment that,","El momento que,",,,healing woman
00:08:31:06,00:08:33:10,When a girl has fever,el momento que la niña tiene fiebre,,,healing woman
00:08:33:24,00:08:38:02,"and when you can't sleep at night
as one says,","y el momento que no puede dormir en la noche
como uno dice,",,,healing woman
00:08:38:05,00:08:41:17,"""She is restless"", is when the girl, the baby or the girl","“esta inquieta”, es cuando la niña, la bebé o la niña",,,healing woman
00:08:41:29,00:08:45:23,"does not sleep well, sleep is
like drowsiness.","no duerme bien, el sueño es
como si fuera una somnolencia.",,,healing woman
00:08:45:24,00:08:49:09,"Then looking at her, we take the bija,","Entonces al mirarla a ella, cogemos la bija,",,,healing woman
00:08:49:24,00:08:54:11,"we start cooking it
we are not going to do that anymore, but we are going to cook it","empezamos a cocinarla,
ya no vamos a hacer si no empezamos a cocinarla",,,healing woman
00:08:54:27,00:08:59:13,"or it can also be by pieces
we already have it here.","o también puede ser por pedacitos
que ya la tenemos acá.",,,healing woman
00:08:59:14,00:09:02:12,It can also be accompanied by chirrinchi (alcoholic drink).,También puede ser acompañado de chirrinchi (bebida alcohólica).,,,healing woman
00:09:26:16,00:09:29:12,"you'll be fine, it won't hurt anymore","vas a estar bien, no te va a doler más",,,healing woman
00:09:29:27,00:09:33:08,this disease is leaving you,esta enfermedad se te va,,,healing woman
00:10:15:21,00:10:17:09,you will be fine,vas a estar bien,,,healing woman
00:10:17:09,00:10:44:16,You won't get sick anymore and it won't hurt anymore my girl,no te vas a enfermar más y no te va a doler más mi niña,,,healing woman
00:10:46:02,00:10:48:08,"that's when the girl, like I was","es ahí cuando la niña, cómo les estaba",,,healing woman
00:10:48:09,00:10:51:12,"saying at first that she feels bad,","diciendo al principio que ella se siente mal,",,,healing woman
00:10:51:21,00:10:55:17,"with flu, wanting to vomit, nauseated.","con gripa, con ganas de vomitar, con náusea.",,,healing woman
00:10:56:03,00:11:00:04,"One cures it with the malua, which is one of the best-known plants.",Uno lo cura con la bija blanca que es una de las plantas más conocidas,,,healing woman
00:11:00:14,00:11:04:02,"and to scare what she has,
if she is, well","y para espantar lo que tiene ella,
si ella tiene, así",,,healing woman
00:11:04:15,00:11:07:14,"Feeling like apathetic, that she feels","cómo sin ánimo, que ella siente",,,healing woman
00:11:07:15,00:11:10:06,"that her body is not hers, that she is gone,","que su cuerpo no es de ella, que está ida,",,,healing woman
00:11:10:17,00:11:15:05,"then through dreams
we dream and see which plant we can cure it with.","entonces por medio de sueños
uno sueña y mira con qué planta la podemos curar.",,,healing woman
00:11:15:15,00:11:18:21,They show themselves to us by dream interpretations.,Nos lo muestran por interpretaciones de sueños.,,,healing woman
00:11:18:22,00:11:23:21,"There I saw that in the dream they said that she
they had to scare her away what she has","Ahí vi que en el sueño dijeron que ella
tenían que espantarle lo que ella tiene",,,healing woman
00:11:24:07,00:11:27:01,and try to do a purification,y tratar de hacerle una purificación,,,healing woman
00:11:27:02,00:11:29:17,of body through malua,de cuerpo por medio de la malua,,,healing woman
00:11:30:12,00:11:34:26,better known as bija.,más conocida como bija.,,,healing woman
00:11:34:27,00:11:37:08,Is it an energy purification?,¿Es una purificación de energía?,,,healing woman
00:11:37:09,00:11:40:14,"Yes, an energy like hers, she is sick","Sí, una energía, como ella está enferma",,,healing woman
00:11:40:28,00:11:44:25,"to scare away what she had
or the energy that was already bad","para espantar lo que ella tenía
o la energía que ya estaba malita",,,healing woman
00:11:45:08,00:11:49:07,"and suddenly they scare it with something
cold that is the chirrinchi (alcoholic drink) and also with the medicine","y de repente la espantan con algo
frío que es el chirrinchi (bebida alcohólica) y ya con la medicina",TURQUOISE (3),,healing woman
00:11:49:13,00:11:52:03,"she's going to feel good
everything she had wrong","ella se va a sentir bien
todo lo que ella tenía mal",,,healing woman
00:11:52:09,00:11:55:27,She will get her energy back.,va a recuperar su energía.,,,healing woman
00:11:56:16,00:11:58:21,"Well, in her case, the flu,","Bueno, en el caso de ella, de la gripa,",,,healing woman
00:12:00:05,00:12:02:03,we have,tenemos el,,,healing woman
00:12:02:25,00:12:04:26,We also have the,igualmente el,,,healing woman
00:12:04:27,00:12:08:26,with the,con el,,,healing woman
00:12:09:29,00:12:12:15,"kalenakalu, this one","kalenakalu, estas",,,healing woman
00:12:12:16,00:12:14:12,"three together,","tres juntas,",,,healing woman
00:12:15:15,00:12:17:29,these plants heal,estas plantas curan,,,healing woman
00:12:18:00,00:12:23:03,"the flu disease, of the asthmatic person","la enfermedad de la gripe, de la persona asmática",,,healing woman
00:12:23:19,00:12:26:27,doing vaporization and by drink,haciendo vaporización y también tomada,,,healing woman
00:12:27:07,00:12:29:16,and the vaporization with sea salt.,y la vaporización con la sal marina.,,,healing woman
00:12:30:12,00:12:33:25,"One of those who fought a lot
With the COVID disease","Una de las que combatió bastante
la enfermedad que llegó del COVID",,,healing woman
00:12:34:03,00:12:37:07,"It was this wonderful (plant) that you see here,","fue esta maravillosa que ustedes ven acá,",,,healing woman
00:12:37:08,00:12:39:18,doing the vaporization with the sea salt.,haciendo la vaporización con la sal marina.,,,healing woman
00:12:40:08,00:12:44:04,"All three of them together
Are mixed and you have to drink it","Se hacen juntas las tres,
toman forma y uno lo tenía que consumir",,,healing woman
00:12:44:14,00:12:49:18,"before coffee or breakfast
because it is already in the morning.","antes del café o desayuno
porque es ya en la mañanita.",,,healing woman
00:12:50:01,00:12:54:19,"It is the first thing that before drinking coffee, to
drink this for the flu.","Es lo primerito que antes de tomar el café, hacer
la bebida de esta para la gripe.",,,healing woman
00:12:55:16,00:12:59:08,"It heals our children quite a lot,
is the only medicine","Ella sana bastante a nuestros hijos,
es la única medicina",,,healing woman
00:12:59:09,00:13:04:28,that we use in our ranch.,que nosotros utilizamos en nuestra ranchería.,,,healing woman
00:13:04:29,00:13:07:29,when our children,Cuando nuestros hijos,,,healing woman
00:13:08:01,00:13:11:05,or when there is diarrhea,o cuando hay una diarrea,,,healing woman
00:13:11:21,00:13:14:26,very strong that the diarrhea comes with blood.,muy fuerte que la diarrea venga con sangre.,,,healing woman
00:13:14:27,00:13:17:20,"This is called turio'u, the turio'u","Esto se llama turio´u, el turio´u",,,healing woman
00:13:18:18,00:13:20:24,or itachon (because of its cup shape),o itachon (por su forma de taza),,,healing woman
00:13:21:07,00:13:23:10,"It is when one begins to scratch the itachon,","Es cuando uno empieza a rayar el itachon ,",,,healing woman
00:13:24:03,00:13:26:06,"already scratched,","ya rayada,",,,healing woman
00:13:26:24,00:13:36:13,"touch,","toca,",,,healing woman
00:13:36:14,00:13:41:15,"A red, pinkish color comes out, that is the one that will cure","sale un color rojo,  rosadito, esa es la que va a curar",,,healing woman
00:13:42:03,00:13:44:08,to the person who has diarrhea,a la persona que tiene diarrea,,,healing woman
00:13:48:19,00:13:50:16,"it's called wainruin'ou,","se llama wainruin´ou,",,,healing woman
00:13:50:17,00:13:54:16,This wainruin'ou medicine,"está medicina wainruin´ou,",,,healing woman
00:14:03:02,00:14:04:21,Do you see the color?,¿Si ven el color?,,,healing woman
00:14:05:08,00:14:07:10,wainruin'ou is for diarrhea.,wainruin´ou es para la diarrea.,,,healing woman
00:14:08:23,00:14:09:09,"Let's say,","Digamos,",,,healing woman
00:14:09:09,00:14:13:01,Our children drink it and it helps a lot to stop the diarrhea,la toman nuestros niños y ayudan mucho a que la diarrea pare,,,healing woman
00:14:13:16,00:14:16:02,So the diarrhea no longer continues for the child or the lady.,y no vaya a seguir el niño o la señora con diarrea.,,,healing woman
00:14:16:16,00:14:19:19,"When diarrhea comes with blood, it is already accompanied","Cuando la diarrea viene con sangre, ya viene acompañada",,,healing woman
00:14:19:20,00:14:22:17,of the turi´ou of the wainruin´ou (plants) with this,del  turi´ou del wainruin´ou (plantas) con esta,,,healing woman
00:14:22:28,00:14:25:13,"which is called palisa or kinou'ta,","que se llama palisa o kinou´ ta,",,,healing woman
00:14:27:00,00:14:29:01,that is the red medicine,que es la medicina roja,,,healing woman
00:14:29:21,00:14:32:11,"And they are sticks and this is dry too,","Y son unos palos y esto seco también,",,,healing woman
00:14:32:12,00:14:36:14,all three are cooked together and you start drinking it,se cocinan todos los tres juntos y empieza uno a,,,healing woman
00:14:36:15,00:14:40:17,"twice a week, Monday and Tuesday,","tomarlo dos veces a la semana, lunes y martes,",,,healing woman
00:14:40:25,00:14:43:11,Then the other week Monday and Tuesday.,Luego la otra semana lunes y martes.,,,healing woman
00:14:43:19,00:14:52:12,"And so on, until the diarrhea goes away.",Y así la diarrea se va quitando.,,,healing woman
00:15:49:29,00:15:52:25,Drink it just a little,Tómate solo un poquito,,,healing woman
00:15:59:29,00:16:01:17,and it must be very bitter,y tiene que ser muy amarga,,,healing woman
00:16:01:18,00:16:05:22,so it can stop the diarrhea.,para que pueda parar la diarrea.,,,healing woman
00:16:06:10,00:16:07:10,"On the other hand,","Por otro lado,",,,healing woman
00:16:08:12,00:16:10:25,we have here the kasuou,tenemos acá el kasuou,,,healing woman
00:16:12:27,00:16:13:24,when our children,"cuando nuestros niños,",,,healing woman
00:16:13:24,00:16:16:15,"girls develop at the age of 12,","las niñas se desarrollan a la edad de 12 años,",,,healing woman
00:16:17:07,00:16:21:15,"we also have to purify the body with jawapia,
clean the body","también tenemos que purificar el cuerpo con jawapia,
limpiar el organismo",,,healing woman
00:16:22:06,00:16:24:24,In order to have the girl,y para que la niña permanezca,,,healing woman
00:16:24:25,00:16:29:23,"with firm skin forever and that she enjoys
eternal youth,","siempre con su piel dura y permanezca
eterna juventud,",,,healing woman
00:16:30:06,00:16:33:14,"We give you the mou'a, the mou'a is the dove","le damos la moou´a, la mou´a  es la palomita",,,healing woman
00:16:34:00,00:16:39:09,"and we cook it as if it was soup
and as a traditional drink so that she","y como sancocharlo en forma de sopita
y como bebida tradicional para que ella",,,healing woman
00:16:39:10,00:16:42:29,"Can have very clean skin
and to stay well,","pueda permanecer con su piel
bien limpiecita y permanezca bien,",,,healing woman
00:16:43:09,00:16:47:07,"it is called kasuo´u (white bun), a stone","se llama kasuo´u (bollo blanco), una piedra",,,healing woman
00:16:47:17,00:16:50:17,kasuo´u The drink of the majayut (lady),kasuo´u La bebida de la majayut (señorita),,,healing woman
00:16:51:08,00:16:55:15,or the confinement drink or the young lady drink.,o del encierro o la bebida de la señorita.,,,healing woman
00:17:06:23,00:17:08:24,well and,Bueno y el,,,healing woman
00:17:09:12,00:17:11:20,"one of those is the,","uno de esos es el,",,,healing woman
00:17:12:19,00:17:17:13,"the bath to purify the body,
the bath","el baño para para purificar el cuerpo,
el baño",,,healing woman
00:17:17:14,00:17:22:01,"tries that when there is a problem, there are many kinds of problem.","trata de que cuando hay un problema, hay muchas clases de problema.",,,healing woman
00:17:22:02,00:17:26:10,"For example, it may be the problem of death
or the problem","Por ejemplo, puede ser el  problema de muerte
o el problema",,,healing woman
00:17:26:11,00:17:31:25,"when there is controversy
for example, with the territories,","cuando hay una controversia
por ejemplo, con los territorios,",,,healing woman
00:17:32:02,00:17:34:26,one has to find a way to take a bath,uno tiene que buscar la manera de hacerse el baño,,,healing woman
00:17:35:02,00:17:37:19,"to scare away that problem, so that it goes away,","para espantar ese problema, para que se vaya lejos,",,,healing woman
00:17:37:27,00:17:42:12,"To avoid a problem between the two families,","no haya tampoco que entre las dos familias
haya conflicto entre las dos familias,",,,healing woman
00:17:42:20,00:17:45:16,that family has to stay united,sino que esa familia tiene que estar unida,,,healing woman
00:17:45:17,00:17:48:15,and for this problem it is necessary to look for the solution.,y para esa problemática hay que buscar la solución.,,,healing woman
00:17:48:25,00:17:50:26,"And then, how do we do it?, with the bath","Y entonces, ¿Cómo lo hacemos?, con el baño",,,healing woman
00:17:51:17,00:17:53:28,Basically all medicines are already together,Ya prácticamente todas las medicinas están juntas,,,healing woman
00:17:53:29,00:17:55:13,which is the bath,que es el baño.,,,healing woman
00:17:57:29,00:17:58:19,That already comes,Ya eso viene,,,healing woman
00:17:58:19,00:18:02:19,with chirrinchi that's already cold,Con chirrinchi  ya está fría,,,healing woman
00:18:03:14,00:18:07:05,"and start to do the bath, scare it from behind","y empieza a hacer el baño, espantarla desde atrás",,,healing woman
00:18:07:21,00:18:13:02,"so that when it goes, move there, look there","para que cuando ella va, muévete allá, mira para allá",,,healing woman
00:18:15:26,00:18:18:03,"well, with the totuma like this,","bueno, con la totuma así,",,,healing woman
00:18:18:04,00:18:20:17,"one does it like that, scaring","uno le hace así, espantando",,,healing woman
00:18:21:17,00:18:23:16,The bad energy,las mala energías,,,healing woman
00:18:23:17,00:18:26:03,so that this problem does not come back,para que ese problema no vuelva hacia ella,,,healing woman
00:18:26:15,00:18:29:27,and she has to push it away and let her talk,y lo tiene que alejar y que ella hable,,,healing woman
00:18:30:11,00:18:35:01,"and tell it to go to the bottom of the sea, taking also
of course","y le diga que vaya al fondo del mar, sacando también
claro",,,healing woman
00:18:35:04,00:18:39:09,"the lania (amulet or charm), begins…
I'm going to take out the lania.","lo que es la, la lania (aseguranza)  , empieza…
ya voy a sacar la lania.",,,healing woman
00:18:40:01,00:18:44:00,The lania is a tiny backpack,"La aseguranza (lania), es una mochila pequeñita",,,healing woman
00:18:45:00,00:18:48:20,That Lania is Grandma's.,"que esa lania, es de la abuela.",,,healing woman
00:19:20:14,00:19:23:15,jawapia,jawapia,,,healing woman
00:19:23:16,00:19:25:22,This jawapia you have to try to scratch it,Esta jawapia hay que tratar de rayarla,,,healing woman
00:19:25:27,00:19:28:17,"to do the girl's bath, to scare the","para hacerle el baño de la niña, para espantar la",,,healing woman
00:19:29:02,00:19:32:19,"problematic, move away that problem","problemática, alejar esa problemática",,,healing woman
00:19:32:27,00:19:35:19,"so that none of the family will be touched,
nor the family","para que no vaya a tocar ninguna de la familia,
ni la familia",,,healing woman
00:19:35:20,00:19:39:23,of the young,de la joven.,,,healing woman
00:19:39:24,00:19:40:22,It's called jawapia,"Se llama jawapia,",,,healing woman
00:19:42:08,00:19:44:15,a medicinal green plant,una planta verde medicinal,,,healing woman
00:19:44:16,00:19:48:14,"that has its name,
but it's grandma's secret.","que tiene su nombre,
pero es el secreto de la abuela.",,,healing woman
00:19:49:09,00:19:52:17,"You don't have to say,
but you have to show nothing more than medicine,","Uno no tiene porque,
pero hay que mostrar nada más la medicina,",,,healing woman
00:19:52:18,00:19:56:05,"because one never reveals
what is something important to her.","porque uno nunca revela
lo que es algo importante para ella.",,,healing woman
00:19:56:06,00:20:00:02,"You must keep it, you can take it","Uno pretende conservarla, puede cogerla",,,healing woman
00:20:00:03,00:20:04:04,"with your own hands,","con sus propias manos,",,,healing woman
00:20:04:05,00:20:05:14,The plant.,la planta.,,,healing woman
00:20:54:09,00:20:56:13,This is the lania,Esta es la lania,,,healing woman
00:20:57:20,00:20:58:23,of the grandmother,de la abuela,,,healing woman
00:21:00:28,00:21:04:04,You pick it up and starts to,Uno lo coge y empieza,,,healing woman
00:21:04:05,00:21:07:22,take away anything evil there is,quítale el mal que tenga,,,healing woman
00:21:09:06,00:21:12:23,"take what’s evil to the bottom of the sea, let no evil come near here","llévate ese mal al fondo del mar, que ningún mal se acerque por aca",,,healing woman
00:21:13:07,00:21:17:06,so that it does not affect our guests. God I ask you,para que no afecte a nuestros invitados. Dios te pido a ti,,,healing woman
00:21:18:20,00:21:21:08,who entrusted me with this plant to protect people.,quien me encargó esta planta para proteger a las personas.,,,healing woman
00:21:21:09,00:21:24:22,"Scaring away with this, it is the grandmother's lania,","espantando con esto, es la lania de la abuela,",,,healing woman
00:21:25:12,00:21:30:09,"pushing away what comes above,
if it’s a territory problem","alejando lo que viene encima,
sea de problemática por territorio",,,healing woman
00:21:30:10,00:21:34:07,"or death problem,
and one has to find a way to cleanse oneself,","o por muerte,
y uno tiene que buscar la manera de limpiarse,",,,healing woman
00:21:34:16,00:21:39:17,"to purify oneself and we can also find the stone
with indigenous protection.","de purificarse. También podemos encontrar la piedra
con la protección indígena.",,,healing woman
00:21:39:18,00:21:41:28,And that was also because of grandmother's interpretations,Y eso fue también por interpretaciones de la abuela,,,healing woman
00:21:47:07,00:21:49:00,That are these stones,"que son estas piedras,",,,healing woman
00:21:49:01,00:21:52:13,It is called tuma or cornalina,se llama tuma o cornalina,,,healing woman
00:21:54:12,00:21:55:24,to try to get clean,para tratar de limpiarse,,,healing woman
00:21:55:24,00:22:00:13,and protect yourself.,y protegerse.,,,healing woman
00:22:10:08,00:22:14:03,"As you can see also jawapia is drinkable,","Así como puede ver también la jawapia es bebible,",,,healing woman
00:22:15:17,00:22:18:20,"It is drinkable so that it stays in one's stomach,","es bebible para que quede en el estómago de uno,",TURQUOISE (3),,healing woman
00:22:18:21,00:22:23:06,"whether a person comes to
dare to seek to kill,","ya sea que viene una persona a
atreverse a buscar a matar,",,,healing woman
00:22:23:07,00:22:28:15,"He comes looking for death, he doesn't,
because it is protected by this jawapia in the stomach.","Viene en busca de muerte, no lo hace,
porque está protegido por esta jawapia  en el estómago.",,,healing woman
00:22:29:27,00:22:33:15,And the same goes with the protections.,Y lo mismo con las protecciones.,,,healing woman
00:22:40:11,00:22:42:03,"Ask, ask.","Pregunta, pregunte.",,,healing woman
00:22:42:04,00:22:43:20,Where does all knowledge come from?,¿De dónde viene todo conocimiento?,,,healing woman
00:22:43:21,00:22:47:29,"Well, that knowledge comes from the
Grandma, it is ancestral, but as","Bueno, ese conocimiento viene de la
Abuela, viene ancestral, pero como",,,healing woman
00:22:48:00,00:22:50:12,I tell you at the age of 12 we learn a lot.,le digo a la edad de 12 años aprendemos mucho.,,,healing woman
00:22:50:22,00:22:53:05,That is why one says that education comes from home.,Por eso uno dice que la educación viene de casa.,,,healing woman
00:22:53:13,00:22:57:13,"What we learn first is from our elders
and traditional medicine","Lo que aprendemos primero es de nuestros viejos
y la medicina tradicional",,,healing woman
00:22:57:17,00:23:02:03,"we inherited it, it is an inheritance for us,
because when we are in growing up","la heredamos, es una herencia para nosotros,
porque cuando estamos en el tiempo de desarrollo",,,healing woman
00:23:02:05,00:23:05:13,"They show us or teach us about
traditional medicine","nos muestran o nos enseñan sobre la medicina
tradicional",,,healing woman
00:23:05:21,00:23:09:13,"and teach us about values
and that is ancestral","y nos enseñan sobre los valores
y eso es ancestral",,,healing woman
00:23:10:07,00:23:13:10,How does one choose to be knowledgeable?,¿Cómo escoge uno para ser sabedor?,,,healing woman
00:23:13:13,00:23:16:27,"Well, when Grandma is very old,
For example, 90 years old,","Bueno, cuando la abuela tiene una edad muy,
por ejemplo, de 90 años,",,,healing woman
00:23:17:07,00:23:20:26,"she has to search and she won't tell you
You're going to replace me","ella tiene que buscar y ella no va a decir tú
vas me vas a reemplazar,",,,healing woman
00:23:21:05,00:23:26:06,"she begins to dream and in her dreams,
she chooses the person who is going to replace her.","ella empieza a soñar y en sus sueños,
ella escoge la persona que va a reemplazarla a ella.",,,healing woman
00:23:26:15,00:23:31:04,"And that person that she chooses,
she has already analyzed it, and sits it down,","Y esa persona que ella escoge,
ella ya la ha analizado, y la sienta,",,,healing woman
00:23:31:12,00:23:35:22,"he sits with her,
begins to teach him his gifts, his wisdom,","la sienta con ella,
empieza a enseñarle sus dones, su sabiduría,",,,healing woman
00:23:36:00,00:23:39:06,"what does each plant mean,
What is each plant for?","qué significa cada planta,
para qué sirve cada planta,",,,healing woman
00:23:39:13,00:23:41:14,"Look at this, you're going to dream","Mira esto, ya vas a soñar",,,healing woman
00:23:42:13,00:23:44:20,and they will show you through your dreams,y te van a mostrar por medio de tus sueños,,,healing woman
00:23:44:26,00:23:48:26,the medicine you are going to use.,la medicina que vas a utilizar.,,,healing woman
00:23:48:27,00:23:50:28,Is it spiritual then?,¿Es espiritual entonces?,,,healing woman
00:23:51:22,00:23:55:29,"Spiritual yes, Spiritual, of course,
because you know that is also biblical, too","Espiritual si, Espiritual, claro,
porque usted sabe que también bíblico, también",,,healing woman
00:23:56:00,00:23:58:16,when in the time of Jesus he sends,cuando en tiempos de Jesús envía,,,healing woman
00:23:58:17,00:24:00:28,"to José, for the dream","a José, por el sueño",,,healing woman
00:24:01:16,00:24:06:02,"that he had, that he had
to reveal dreams to the Egyptians","que tuvo, que tenía
que revelar los sueños a los Egipcios",,,healing woman
00:24:06:19,00:24:09:28,"of the seven plagues
and they never believed, and from the famine","de las siete plagas
y ellos nunca creyeron, y de la hambruna",,,healing woman
00:24:10:09,00:24:13:02,and it really came. once one,y de verdad les vino. Una vez uno,,,healing woman
00:24:13:03,00:24:16:04,"for dreams, one also has to go through the line of","por lo sueños, uno también tiene que ir por la línea de",,,healing woman
00:24:16:05,00:24:18:20,"that and believe,
because the truth is that a dream,","eso y creer,
porque la verdad es que un sueño,",,,healing woman
00:24:19:14,00:24:21:16,"It's not a game, it's a dream.","no es un juego, sino es un sueño.",,,healing woman
00:24:21:22,00:24:25:29,"And that dream must be treated if it is bad,
you have to push it away like I was doing to the girl,","Y ese sueño hay que tratar de si es mal,
hay que alejarla como le estaba haciendo la niña,",,,healing woman
00:24:26:06,00:24:30:22,"scare away that dream
that they dreamed for her, take all that away from her.","espantar y quitar ese sueño
que soñaron por ella, alejar todo eso de ella.",,,healing woman
00:24:32:17,00:24:34:17,That's what the dream is about,Eso es lo que trata el sueño,,,healing woman
00:24:34:18,00:24:36:19,and it has to do with traditional medicine.,y tiene que ver con la medicina tradicional.,,,healing woman
00:24:37:23,00:24:38:12,And all that?,¿Y todo eso,,,healing woman
00:24:38:12,00:24:41:09,It's like a story or a,es como una historia o un,,,healing woman
00:24:41:10,00:24:42:24,knowledge?,conocimiento?,,,healing woman
00:24:42:25,00:24:45:12,"Knowledge, a knowledge.","Conocimiento, un conocimiento.",,,healing woman
