Start Time,End Time,EN,ES,Highlight,Comments,Speaker
00:02:05:20,00:02:08:12,sunain tu wekiru sünain tüü wainkat,sunain tu wekiru sünain tüü wainkat,,,joaquin
00:02:08:12,00:02:12:16,"sunain, piruin antüshin","sunain, piruin antüshin",,,joaquin
00:02:13:01,00:02:17:00,chi jichikua nanjuin tu wakuwaipakat sünain tüü weirankat,chi jichikua nanjuin tu wakuwaipakat sünain tüü weirankat,,,joaquin
00:02:20:20,00:02:22:01,"Well, I spoke in my language, and now I will switch back.",bueno ya hablé en mi lengua y vuelvo,,,joaquin
00:02:22:01,00:02:26:07,"Let me repeat now so that you understand. I said that we are
I said that we are","repito ahora para que me entiendan. Dije que nosotros somos
dije que nosotros somos",,,joaquin
00:02:26:07,00:02:29:07,"the guardians of the land,","la crianza de la tierra,",,,joaquin
00:02:30:04,00:02:32:11,"there was an ancient time,","hubo un tiempo antiguo,",,,joaquin
00:02:32:11,00:02:34:05,as the elders say.,dicen los viejos.,,,joaquin
00:02:34:05,00:02:37:06,"There was a beginning, an ancient time","Hubo un principio, un tiempo antiguo",,,joaquin
00:02:37:06,00:02:40:06,"when our father Juya arrived,","donde llegó nuestro padre Juya,",,,joaquin
00:02:40:13,00:02:43:14,"who is the rain, for us, he is rain and not just rain, because he is a man","que es el lluvio, para nosotros es lluvio y no la lluvia porque es hombre",,,joaquin
00:02:44:21,00:02:46:04,and the land is our,y la tierra es nuestra,,,joaquin
00:02:46:04,00:02:49:14,"ancient mother, he arrives,","madre antigua, él llega,",,,joaquin
00:02:50:18,00:02:52:16,"it rains, inseminating her, making love to her,","llueve, la insemina, le hace el amor",,,joaquin
00:02:52:16,00:02:57:23,"and from our mother, plants are born, the first beings, then","a nuestra madre y nacen las plantas, primer ser, segundo",,,joaquin
00:02:59:03,00:03:02:03,"the animals, and third, the birds.","los animales, tercero las aves",,,joaquin
00:03:02:06,00:03:05:13,"And in the fourth generation, us,
the humans, the Wayúu people.","y la cuarta generación nosotros,
los hombres, la persona, el Wayúu.",,,joaquin
00:03:06:13,00:03:09:13,But it was a woman.,Pero fue una mujer.,,,joaquin
00:03:11:16,00:03:14:10,"As the elders say, the land",Dicen los viejos que la tierra,,,joaquin
00:03:14:10,00:03:17:23,"is very sacred to us.
It's our mother,","es muy sagrada para nosotros
es nuestra madre, que la tierra",,,joaquin
00:03:18:10,00:03:23:00,"and we should not sell it,
because we are not owners of the land,","no debemos venderla,
que nosotros no somos dueños de la tierra",,,joaquin
00:03:23:00,00:03:26:02,"it owns us,
because we are born from it,","ella es dueña de nosotros,
porque nosotros nacimos de ella",,,joaquin
00:03:26:02,00:03:29:02,and we return to it when we die.,y volvemos cuando morimos donde ella.,,,joaquin
00:03:29:20,00:03:31:20,That's why it is very important,Por eso es que es muy importante,,,joaquin
00:03:31:20,00:03:34:08,to preserve the instruments and the music,conservar los instrumentos y la música,,,joaquin
00:03:34:08,00:03:39:04,"through thought, through the heart, and through the wind,
because my body","a través del pensamiento, del corazón y del viento,
porque mi cuerpo",,,joaquin
00:03:39:08,00:03:42:08,is the one that creates music through thought and through the wind.,"es el que hace la música a través del pensamiento a través
del viento.",,,joaquin
00:03:43:20,00:03:46:07,"And that's why our ancestors exist,",Y por eso existen nuestros ancestros,,,joaquin
00:03:46:07,00:03:49:19,"the wind, the wind, Papa,","que es el viento, el viento papá,",,,joaquin
00:03:50:11,00:03:54:11,"our wind
that blows and forms whirlwinds","que es nuestro viento
el que sopla y los remolinos",,,joaquin
00:03:55:10,00:03:58:10,"born in nature, that teaches us how to make music.","que nacen en la naturaleza, eso nos enseñanza a hacer la música.",,,joaquin
00:03:59:10,00:04:05:02,"I'm going to play a tune, which I told you is called
""La Crianza en la Tierra Wayakana Shipi'jala tüü mmakat.""","Yo le voy a hacer un toque, lo que le dije que se llama
la crianza en la tierra wayakana shipi´jala tüü mmakat.",,,joaquin
00:04:05:11,00:04:07:22,We are the guardians of the land.,Nosotros somos la crianza de la tierra.,,,joaquin
00:04:07:22,00:04:09:06,And that's how it is.,Y es así.,,,joaquin
00:04:09:06,00:04:12:18,"Just a moment before starting
to change the Atlantic configuration,","Un momentito antes de comenzar
para cambiar la configuración atlántica,",,,joaquin
00:04:13:11,00:04:16:11,set workers.,pone trabajadores.,,,joaquin
00:04:17:20,00:04:21:13,"From the State, Stars of Iberoamerica Context","Del Estado, Estrellas de Iberoamérica Contexto",,,joaquin
00:04:25:11,00:04:26:08,Ready.,Listo.,,,joaquin
00:04:26:08,00:04:31:21,It's like that.,Es así.,,,joaquin
00:04:34:04,00:04:41:12,"Oh, oh oh oh.","Oh, oh oh oh.",,,joaquin
00:04:42:18,00:04:51:06,"Oh, oh, oh","Oh, oh, oh",,,joaquin
00:05:04:07,00:05:06:22,"Oh, oh, oh","Oh, oh, oh",,,joaquin
00:05:06:22,00:05:09:02,"Well, this is another instrument","Bueno, este es otro instrumento",,,joaquin
00:05:09:02,00:05:12:02,"also made by us, just as I told you before,","también hecho por nosotros, igual como le contaron,",,,joaquin
00:05:12:16,00:05:15:09,it's called Maasi.,se llama Maasi.,,,joaquin
00:05:15:09,00:05:18:04,"We use this during herding,",esto lo usamos nosotros en el momento del pastoreo,,,joaquin
00:05:18:04,00:05:20:18,and to communicate with other companions.,y para comunicarnos con otros compañeros.,,,joaquin
00:05:20:18,00:05:24:08,That's why I said it's better to do it in the community,Por eso te decía que mejor hacerlo en la comunidad,,,joaquin
00:05:24:08,00:05:27:08,to have the spiritual connection.,para tener la conexión espiritual.,,,joaquin
00:05:28:07,00:05:31:10,"The wind helps us make the music,
so it also helps us communicate","El viento nos ayuda a hacer la música
entonces nos ayuda también a comunicarnos",,,joaquin
00:05:31:23,00:05:35:14,"through the music,
so with it, I'll tell you a story,","a través de la música,
entonces con ello les voy a contar una historia,",,,joaquin
00:05:36:23,00:05:37:14,"when we're herding,",cuando estamos pastoreando,,,joaquin
00:05:37:14,00:05:40:14,"we communicate, each one has their rhythm,
their sound","nosotros, nos comunicamos, cada quien tiene su ritmo,
su sonido",,,joaquin
00:05:41:05,00:05:43:09,and distinctive sound.,y sonido sonoro.,,,joaquin
00:05:43:09,00:05:46:09,"If I hear a sound, I say, ""That's Pedro's,""","Si yo escucho un sonido, yo digo ese es de Pedro,",,,joaquin
00:05:46:10,00:05:50:08,"if it's a different sound,
it's Juan's, and mine is also different.","si es otro sonido diferente,
ese es de Juan y el mío también es diferente.",,,joaquin
00:05:50:19,00:05:54:03,"So, I communicate with Pedro through the music,","Entonces yo le digo a Pedro a través de la música,",,,joaquin
00:05:54:14,00:05:59:11,"it's like having a dialogue through playing,
asking if he has seen a lost sheep","o sea, hacemos como un dialogo de hablar,
si no ha visto una oveja que se me perdió",,,joaquin
00:05:59:22,00:06:02:22,"when I'm herding, and that's how it is.",cuando estoy pastoreando y es así.,,,joaquin
00:06:56:12,00:06:58:22,"That sound is made by us,",Ese es el sonido hecho por nosotros mismos,,,joaquin
00:06:58:22,00:07:03:18,"the music, the music, we create it from our minds,
we only need our ears,","La música, la música, lo sacamos de la cabeza,
o sea, nosotros debemos tener solamente oído,",,,joaquin
00:07:04:16,00:07:07:16,"ears and thinking, thinking with nature.","oído y pensar, pensar con la naturaleza.",,,joaquin
00:07:08:14,00:07:11:04,"Plants, the air, they are the ones that help us","Las plantas, el aire son los que nos ayudan a nosotros",,,joaquin
00:07:11:04,00:07:14:04,"make music, interpreting the sound.","hacer la música, la interpretación del sonido.",,,joaquin
00:07:14:10,00:07:16:19,"That's why it's important for us,","Por eso que para nosotros es importante,",,,joaquin
00:07:16:19,00:07:21:02,"these plants had a life,
this material comes from a plant, it returns to another life.","estas plantas tuvieron una vida,
este material es de una planta, el vuelve a otra vida.",,,joaquin
00:07:21:02,00:07:23:02,"Now, it's speaking and singing to us.",Ahora está hablando y nos está cantando.,,,joaquin
00:07:24:01,00:07:26:11,It's still alive,él está vivo todavía,,,joaquin
00:07:26:11,00:07:30:04,"You know, they are born, they reproduce,
but as you say, ""arijuna,""","ustedes saben que nacen, se reproducen,
pero como dicen de pronto ustedes que son",,,joaquin
00:07:30:04,00:07:33:05,"we say ""arijuna"" because they're not Wayuu. No,
it died for you, but","los arijuna nosotros decimos arijuna porque no es wayuu. No,
ya se me murió, no",,,joaquin
00:07:33:08,00:07:36:06,"for us, it's alive, it has another life,","para nosotros está vivo, él tiene otra vida",,,joaquin
00:07:36:06,00:07:40:01,"and it's speaking through my body,
through the wind I'm creating.","y él está hablando a través de mi cuerpo,
a través del viento que estoy haciendo.",,,joaquin
00:07:40:17,00:07:42:05,"It doesn't talk,",No habla,,,joaquin
00:07:42:05,00:07:45:05,"and that's why the sound, it has a high and a low pitch.","y por eso el sonido, él tiene un sonido alto y uno bajo.",,,joaquin
00:07:45:15,00:07:48:15,"See, this is the high one,","Mira que este es el alto,",,,joaquin
00:07:55:15,00:07:58:15,"and this is the low one,","esté es el bajo,",,,joaquin
00:08:08:11,00:08:11:11,"this is the maasi, in our language.","ese es el maasi, en la lengua en nosotros.",,,joaquin
00:08:11:11,00:08:15:16,"""Ontoroyoi"" in our language has no name in Spanish.","ontoroyoi en la lengua de nosotros no tiene nombre
en español",,,joaquin
00:08:16:00,00:08:19:04,"In truth, the elders say we made this out of necessity",en verdad los viejos dicen que esto lo hicimos por necesidad,,,joaquin
00:08:19:04,00:08:22:11,to maintain the harmony of the Wayuu people and to,para mantener la armonía del pueblo wayuu y mantener la,,,joaquin
00:08:23:02,00:08:27:12,"keep friendship among those of us who coexist.
And that's how music is for sadness,","la amistad entre los que convivimos.
y así es la música para la tristeza",,,joaquin
00:08:27:12,00:08:31:06,"when we want to court a woman,
a female, we do it with this too.","al momento de enamorar a una mujer,
una hembra también lo hacemos.",,,joaquin
00:08:32:14,00:08:34:21,"This one is called ""sawawa,""",Este se llama sawawa,,,joaquin
00:08:34:21,00:08:36:16,"we use this ourselves too,","este lo usamos nosotros mismos también,",,,joaquin
00:08:36:16,00:08:41:09,"Young men use it to court women,
with a feeling when we are sad,","los jóvenes para enamorar a las mujeres, con un
sentimiento cuando estamos triste,",,,joaquin
00:08:42:05,00:08:46:19,"when we are in love,
we make music with the help of nature too.","cuando estamos enamorados
hacemos la música y también con la naturaleza.",,,joaquin
00:08:46:19,00:08:49:08,"When we hear the birds,",Cuando escuchamos las aves,,,joaquin
00:08:49:08,00:08:51:09,"we make music, the birds help us create","hacemos la música, las aves nos ayudan a hacer",,,joaquin
00:08:51:09,00:08:54:09,"the music, along with the wind and the sea.","la música, el viento y el mar.",,,joaquin
00:08:54:15,00:08:57:15,"This is a song here of a Wayuu in love, and it goes like this,",Este es un toque aquí del wayuu enamorado y es así,,,joaquin
00:09:29:13,00:09:42:22,"Oh, oh, oh.","Oh, oh, oh.",,,joaquin
00:09:45:15,00:09:47:16,"Well, that's the sawawa,","Bueno ese es el sawawa,",,,joaquin
00:09:47:16,00:09:50:16,"as I told you, it's made by us,","como les cuento, es hecho por nosotros mismos",,,joaquin
00:09:52:11,00:09:55:03,"and these are materials from nature,","y estos son materiales de la naturaleza,",,,joaquin
00:09:55:03,00:09:58:03,"these instruments have a ritual, these three,","estos instrumentos tienen un ritual, estos tres",,,joaquin
00:09:59:06,00:10:02:12,"these instruments can only be played during the day and night,","estos instrumentos
solamente lo podemos interpretar de día y de noche",,,joaquin
00:10:02:12,00:10:06:14,"we can't play them at night, maybe when I travel to a city.","no se puede interpretar, sí lo hacemos de noche
de pronto cuando viaje a una ciudad.",,,joaquin
00:10:06:22,00:10:12:13,"But in our territory, I can't do it,
and if I play them at night, I have to ask for permission","Pero en nuestro territorio no lo puedo hacer y,
si lo hago de noche tengo que pedir permiso",,,joaquin
00:10:12:13,00:10:17:16,"from Mother Earth and Father Rain,
because they have a ritual.","a la madre tierra y al padre lluvia,
porque ellos tienen un ritual.",,,joaquin
00:10:17:16,00:10:21:22,"They say that at that hour,
after six when the sun sets, they are already resting.","Ellos dicen que a esa hora
ya después de las seis cuando el sol se oculta ellos ya están descansando.",,,joaquin
00:10:22:19,00:10:28:00,"We can't bother them in the morning so that
they wake up with that musical sound,","No los podemos estar molestando en la mañana si, para que
se levante con ese sonoro musical,",,,joaquin
00:10:28:00,00:10:31:23,"to bring joy to our territory,
and only men play them.","para alegrar a nuestro territorio
y solo lo interpretan los hombres.",,,joaquin
00:10:32:14,00:10:35:14,"Sure, a woman can do it too,
but for us Wayuu, it's frowned upon.","Claro, una mujer lo puede hacer,
pero está mal visto para nosotros los wayuu.",,,joaquin
00:10:36:00,00:10:39:00,"Maybe you can do it, a non-Wayuu woman can do it,","De pronto ustedes lo pueden hacer, una mujer que no sea wayuu lo puede hacer,",,,joaquin
00:10:39:10,00:10:42:14,"but a Wayuu woman cannot,
because it's a fundamental craft of the men.","pero una mujer wayuu no lo puede hacer
porque es un oficio fundamental del hombre",,,joaquin
00:10:43:03,00:10:46:05,"At the moment of herding,
at the moment of searching for water at the Jagüey or the casimba,","en el momento que está pastoreando
en el momento que esté buscando el agua del Jagüey o la casimba",,,joaquin
00:10:47:15,00:10:50:15,and at the moment when feeling something for a woman.,y en el momento en que siente algo por una mujer.,,,joaquin
00:10:50:21,00:10:55:22,"That's why the instruments are very important, so they know
what Wayuu music is and what these instruments are used for.","Por eso es muy importante los instrumentos, que conozcan
que es la música wayuu y para donde van estos instrumentos.",,,joaquin
00:10:55:23,00:10:58:21,"This one is called ""ontoroyoi,"" sorry,","Este se llama un ontoroyoi, perdón",,,joaquin
00:11:00:21,00:11:04:09,"turompa, this one is called ""birimbao,"" they call it mouth harp,","turompa, este es el birimbao le dicen arpa de boca,",,,joaquin
00:11:04:18,00:11:07:18,"it's a well-known instrument among various indigenous groups,","es un instrumento muy conocido por varios indígenas,",,,joaquin
00:11:07:22,00:11:09:07,it was brought by colonizers.,esto fue traído por colonizadores.,,,joaquin
00:11:09:07,00:11:14:02,"We adapted it
in a way that suits us and made it for ourselves,","Nosotros la adaptamos
de una manera para nosotros y la hicimos para nosotros,",,,joaquin
00:11:14:04,00:11:17:04,"we manufacture it, women and men can play this one,","la fabricamos, este si lo pueden interpretar las mujeres y los hombres",,,joaquin
00:11:17:19,00:11:20:19,"as you can see, it's made of metal, very different from the plant.",Y como ven es de metal muy diferente a la planta.,,,joaquin
00:11:23:23,00:11:27:06,"Plants have life, this one never had life,
and this one is made","las plantas tienen vida, este nunca tuvo vida
y este es hecho",,,joaquin
00:11:27:06,00:11:30:06,"by humans and is riveted, whereas this one has","por el hombre y es remachado, en cambio este tiene",,,joaquin
00:11:30:10,00:11:33:10,"a more spiritual character to make it,","un carácter más espiritual para hacerlo,",,,joaquin
00:11:33:15,00:11:36:15,"these ones made from plants,","estos que son de plantas,",,,joaquin
00:11:37:03,00:11:41:10,"I'll play a tune for you, it's called the flutter of birds, at this time","les voy hacer un toque, se llama el aleteo de las aves, a esta",,,joaquin
00:11:41:10,00:11:45:07,"the birds are fluttering to rest,",hora las aves como están escuchando están aleteando para descansar,,,joaquin
00:11:45:07,00:11:49:21,"and they start doing it like this
and when it rains, they also start fluttering.","y comienzan a hacer de esta manera así
y cuando llueve también comienzan aletear.",,,joaquin
00:12:01:11,00:12:18:19,"Oh, oh, oh","Oh, oh, oh",,,joaquin
00:12:23:03,00:12:26:03,"Oh, oh, oh.","Oh, oh, oh.",,,joaquin
00:12:29:02,00:12:31:00,"Oh, oh, oh","Oh, oh, oh",,,joaquin
00:12:31:00,00:12:36:11,You,usted,,,joaquin
00:12:37:05,00:12:40:03,Are you blowing or just using your mouth?,¿Está soplando o nada más está usando la boca?,,,joaquin
00:12:40:03,00:12:43:10,"Not just the mouth, the mouth is for resonance, and I inhale","No la boca, la boca es la resonancia y yo aspiro",,,joaquin
00:12:43:10,00:12:46:10,"and blow, but not very forcefully, softly.","y soplo, pero no muy fuerte, poco.",,,joaquin
00:12:46:23,00:12:49:23,"Yes, the mouth provides resonance, and","Si, la boca hace la resonancia y",,,joaquin
00:12:50:04,00:12:53:06,"I have to press my teeth together here
for it to produce the vibration","tengo que tener los dientes pegados aquí
para que haga la vibración",,,joaquin
00:12:54:17,00:12:56:18,from the reed in the center.,de la lengüeta que está en el centro.,,,joaquin
00:12:56:18,00:12:57:21,That's interesting.,Es interesante eso.,,,joaquin
00:12:57:21,00:13:00:21,"They are alive, but you are alive too.","Esos son vivos, pero usted está vivo también.",,,joaquin
00:13:01:05,00:13:02:20,"Yes, I'm using this one, yes, correct.","Aja, estoy usando este sí,",,,joaquin
00:13:02:20,00:13:04:13,"Yes, correct.","Si, correcto.",,,joaquin
00:13:04:13,00:13:08:22,"So, for us, it's important to preserve the music. This is the tambora.","Entonces para nosotros
es importante mantener la música, buena esta es la tambora.",,,joaquin
00:13:08:22,00:13:13:17,"Now, this is the kasha we use for dancing
at the yonna. We use","Ahorita esta es la kasha que usamos para el baile
en la yonna. Usamos",,,joaquin
00:13:13:17,00:13:18:18,"the dance rhythms at the yonna. There's one called the horse race,","Los toques de bailes de la yonna hay un toque
que se llama la carrera de caballo,",,,joaquin
00:13:18:19,00:13:19:18,"That's why I wanted to play it, and",Por eso quería hacerlo y,,,joaquin
00:13:19:18,00:13:24:04,"I was inviting you all
because in the community, one can focus","los estaba invitando a ustedes
porque de pronto en la comunidad uno se concentra",,,joaquin
00:13:24:04,00:13:28:08,"for longer periods,
because you hear noise here and noise there.","más y más tiempo,
porque uno escucha ruido por aquí y ruido por allá.",,,joaquin
00:13:28:08,00:13:34:11,"So, it's not clear: in the community, nature helps us
to concentrate, and that way, things truly become","Entonces no se escucha, en la comunidad la naturaleza nos ayuda
a concentrarnos y así las cosa en verdad se pueden",,,joaquin
00:13:36:00,00:13:39:00,"evident, what we are, the music, and","mostrar, lo que es nosotros, la música y",,,joaquin
00:13:39:17,00:13:42:20,"and maybe I'll bring another musician from the school because it's
different","y de pronto llevo a otro músico de la escuela porque es
diferente",,,joaquin
00:13:42:20,00:13:47:05,"what he plays compared to what I do, it has a different sound,
it's the same instrument,","lo que él toca a lo que yo hago, tiene un sonido diferente,
es el mismo instrumento,",,,joaquin
00:13:47:05,00:13:51:04,"the same tune, but it has another language.","son el mismo toque, pero tiene otro lenguaje.",,,joaquin
00:13:52:01,00:13:55:07,"The sound is different, each one has their touch.","El sonoro es diferente, cada quien tiene su toque.",,,joaquin
00:13:55:07,00:13:58:07,"It's like if he composes a song, it's
different from the one I compose,","Es como si el compone una canción es
diferente a la que yo compongo,",,,joaquin
00:13:58:21,00:14:02:15,"That's Wayuu music, we create it, and it's very important to us.","esa es la música wayuu, lo hacemos y para nosotros es muy importante.",,,joaquin
00:14:02:15,00:14:05:15,"As I said, the wind","Como le dije, el viento",,,joaquin
00:14:05:21,00:14:10:02,"and the whirlwind, we call it ""pichikua""
in our language, ""pichikua"" means whirlwind,","y el remolino pichikua
lo decimos en nuestra lengua pichikua que es remolino",,,joaquin
00:14:11:03,00:14:13:20,"and ""jo'utai"" means wind,","y jo´utai que es el viento,",,,joaquin
00:14:13:20,00:14:18:06,"because in our bodies,
we create music through the wind, thought, and heart,","porque en el cuerpo
hacemos a través del viento, del pensamiento, del corazón",,,joaquin
00:14:18:17,00:14:22:14,"and what you think,
we turn into music with the help of the instrument.","y lo que tu piensas
hacemos la música y con el instrumento nos ayudamos.",,,joaquin
00:14:23:02,00:14:28:03,"That's why it's very important to preserve Wayuu music
and for you to know about it.","Por eso es muy importante que la música wayuu se conserve
y que usted lo conozcan.",,,joaquin
00:14:28:23,00:14:31:23,Taking the music to another level,Llevar la música a un nivel,,,joaquin
00:14:32:11,00:14:35:16,"with other instruments that are not Wayuu,",sonoro con otros instrumentos que no son wayuu y,,,joaquin
00:14:35:17,00:14:41:01,"we are already doing it, the functions and trials,
and it has given us excellent results.","ya lo estamos haciendo, la función y las pruebas
y nos ha dado un resultado buenísimo.",,,joaquin
00:14:41:17,00:14:44:08,"Yes, maybe combining the music of",Si de pronto con la música de,,,joaquin
00:14:44:08,00:14:49:22,"reggaeton with the turompa,
the tambora with African calling drum,","reggaetón con la turompa,
la tambora con tambora llamador africano,",,,joaquin
00:14:50:16,00:14:55:09,"we are doing all this musical work
to preserve and maintain our cultural richness,","estamos haciendo todo ese trabajo musical
para mantener y conservar toda la riqueza cultural,",,,joaquin
00:14:55:22,00:15:00:16,"without forgetting about ourselves,
our language, our spirituality,","sin olvidarnos de nosotros
que nuestra lengua, nuestra espiritualidad,",,,joaquin
00:15:01:22,00:15:04:15,"our territory,","nuestro territorio,",,,joaquin
00:15:04:15,00:15:07:15,"our clan, which is our social organization,",nuestro clan que es la organización social,,,joaquin
00:15:07:19,00:15:10:08,and the traditional economy where you live.,y la economía tradicional donde tú vives.,,,joaquin
00:15:10:08,00:15:14:19,"These five main pillars are very important,
which are our cultural expressions that are","Muy importante esos cinco ejes principales
que son nuestras manifestaciones culturales que esta",,,joaquin
00:15:14:19,00:15:19:12,"within the Wayuu normative system,
and our voices should always be in our
language, that's why I started","dentro del sistema normativo
wayuu, que nuestras voces siempre sean en nuestra
lengua, por eso empecé",,,joaquin
00:15:20:04,00:15:24:12,"speaking in my language, which is Wayunaiki,
that's why it's important,","a hablar con mi lengua, que es el Wayunaiki,
por eso es importante",,,joaquin
00:15:24:17,00:15:29:08,"Wayunaiki means ""people of good thinking,""
wayuu ana'a eki","Wayunaiki significa personas de
buen pensamiento wayuu ana´a eki",,,joaquin
00:15:30:05,00:15:33:06,people of good thinking or good head.,personas de buen pensamiento o de buena cabeza.,,,joaquin
00:15:34:01,00:15:37:01,"So, I invite you to join us, I don't know what you think,","Entonces a eso los invito, no sé qué dicen ustedes,",,,joaquin
00:15:38:06,00:15:40:16,"you can come with us tomorrow to that place,",se van con nosotros mañana para allá,,,joaquin
00:15:40:16,00:15:43:05,"it's a very beautiful place,",es un lugar muy bonito,,,joaquin
00:15:43:05,00:15:46:00,and I have to call and let them know that we are coming with you.,y tengo que llamar y decir que vamos con ustedes.,,,joaquin
00:15:46:00,00:15:49:01,"So, yes, that's the plan, I don't know.","Entonces sí, porque la idea es esa entonces no sé.",,,joaquin
00:15:49:09,00:15:51:05,If it works for you,"Si ahí cuadrando,",,,joaquin
00:15:51:05,00:15:53:18,"And about what you were talking to me at the beginning,
about the harmony or the harmony of the music","y eso de lo que me estaba hablando al inicio,",,,joaquin
00:15:53:18,00:15:58:05,"Can you talk a little more about that,
about preserving harmony?",un poco de la armonía o armonía de la música y la naturaleza del tema.,,,joaquin
00:16:01:10,00:16:04:18,"There is already harmony in nature, and for me,","Puede hablar un poco más de eso,
de conservar una armonía.",,,joaquin
00:16:04:21,00:16:09:02,"it seems like the music is trying to reach that harmony, to be more connected.","Pues hay una armonía en la naturaleza ya, y para mi
parece que la música está
intentando de llegar a esa armonía más, de
concentrar las cosas de estar como más conectado.",,,joaquin
