Start Time,End Time,EN,ES,Highlight,Comments,Speaker
00:02:43:00,00:02:43:13,"It grows,","Crece,",,,
00:02:43:13,00:02:46:08,then,luego,,,
00:02:46:08,00:02:49:02,starts to cover all the saliva,empieza a enchapar toda la saliva,,,
00:02:49:02,00:02:54:06,"the mixture, the green comes out of the leaf","la mezcla, sale el verde de la hoja",,,
00:02:54:08,00:02:56:03,"with lime,","con la cal,",,,
00:02:56:03,00:02:58:14,comes out like thick saliva,sale como una saliva espesa,,,
00:02:58:14,00:03:01:04,and the wet stick and,y el palo húmedo y,,,
00:03:01:04,00:03:03:05,with that,con eso,,,
00:03:03:07,00:03:05:13,"he leaves, as they say,","se va, como se dice,",,,
00:03:05:13,00:03:09:17,"well, like painting.","bueno, como pintando.",,,
00:03:09:19,00:03:11:02,And that's the action you're doing there?,¿Y eso es la acción que esta haciendo ahí?,,,
00:03:11:02,00:03:13:09,"Action, yes","Acción, sí",,,
00:03:13:09,00:03:18:02,and that forms layers and grows,y eso va formando capas y va creciendo,,,
00:03:18:22,00:03:21:22,Does it have a meaning in the form?,¿Tiene un significado en la forma?,,,
00:03:21:23,00:03:24:23,or does everyone have their own definition?,¿o cada uno tiene su definición?,,,
00:03:24:23,00:03:27:17,"Each one then,","Cada uno pues,",,,
00:03:27:17,00:03:28:23,"the meaning,","el significado,",,,
00:03:28:23,00:03:31:03,it is like,es como,,,
00:03:31:03,00:03:33:01,"everything that is concentrated,","todo lo que se concentra,",,,
00:03:33:01,00:03:36:09,knowledge in spirit when as,el conocimiento en espíritu cuando como,,,
00:03:36:11,00:03:36:23,"For example,","por ejemplo,",,,
00:03:36:23,00:03:42:01,"When mom is teaching, then one is pooping","cuando mamá está enseñando, entonces uno está poporeando",,,
00:03:42:03,00:03:46:10,and then it is greater concentration,y entonces es mayor concentración,,,
00:03:46:14,00:03:49:12,"Well, one is focused on the poporo",Ósea uno está enfocado al poporo,,,
00:03:49:12,00:03:53:13,and does not pay attention to what is happening in the environment.,y no presta atención a lo que ocurre en el entorno.,,,
00:03:53:15,00:03:58:04,So for us what is being formed,Entonces para nosotros lo que se va formando,,,
00:03:58:04,00:04:01:05,here is how we are weaving,aquí es como vamos tejiendo,,,
00:04:01:05,00:04:05:12,"and messing around there, writing","y enredando ahí, escribiendo",,,
00:04:05:14,00:04:07:09,and that makes us,y eso nos hace que,,,
00:04:07:09,00:04:09:23,"Since all our knowledge is oral,","como todo nuestro conocimiento es oral,",,,
00:04:09:23,00:04:14:14,"then it makes things stick in our minds,","entonces hace que las cosas nos queden grabado,",,,
00:04:14:16,00:04:16:15,what the eldest says,lo que dice el mayor,,,
00:04:16:15,00:04:18:05,or the mom.,o el mamó.,,,
00:04:18:05,00:04:20:10,"Since we don't write,","Como no escribimos,",,,
00:04:20:10,00:04:24:03,helps us have better,nos ayuda a tener mejor,,,
00:04:24:05,00:04:27:10,"hearing, concentration.","oído, concentración.",,,
00:04:27:12,00:04:29:22,AND,Y,,,
00:04:29:22,00:04:32:07,when turning,al hacerle vuelta,,,
00:04:32:07,00:04:34:00,or how to paint,o como pintar,,,
00:04:34:00,00:04:35:01,then it helps us,entonces nos ayuda a,,,
00:04:35:01,00:04:42:00,"that our spirit or our hearing, the thought,","que nuestro espíritu o nuestro oído, el pensamiento,",,,
00:04:42:02,00:04:45:02,the view works and,la vista funcione y,,,
00:04:45:05,00:04:48:10,develops better.,se desarrolle mejor.,,,
00:04:48:12,00:04:51:16,When a mother teaches wisdom,Cuando mamó enseña una sabiduría,,,
00:04:51:18,00:04:54:13,Pray then help him,"Ora, entonces le ayuda",,,
00:04:54:13,00:04:56:14,why that,a que eso,,,
00:04:56:14,00:05:00:11,stay in one.,quede en uno.,,,
00:05:00:13,00:05:01:16,And so,Y eso,,,
00:05:01:16,00:05:05:12,It's like the importance of poporo.,es como la importancia del poporo.,,,
00:05:05:14,00:05:08:19,But initially at,Pero inicialmente a los,,,
00:05:08:21,00:05:14:02,"Guys, it is only for use by men and at the age","muchachos, solamente es de uso de hombre y a la edad",,,
00:05:14:02,00:05:18:04,"more or less 16, 17 years old","de más o menos 16, 17 años",,,
00:05:18:06,00:05:20:22,that normally because the height,que normalmente pues la estatura ya,,,
00:05:20:22,00:05:24:20,"arrives,","llega,",,,
00:05:24:22,00:05:25:13,I already know,ya se le,,,
00:05:25:13,00:05:28:01,deliver the poporo.,entrega el poporo.,,,
00:05:31:05,00:05:36:01,Did the mother,¿El mamó,,,
00:05:36:03,00:05:39:00,do you prepare?,les hace preparación?,,,
00:05:39:00,00:05:41:01,On an empty stomach,En ayunas,,,
00:05:41:01,00:05:42:18,like four days in,como cuatro días en,,,
00:05:42:18,00:05:46:06,fasting and then,ayuno y luego,,,
00:05:46:07,00:05:48:17,they're taking us,nos llevan,,,
00:05:48:17,00:05:50:16,to a cave,a una cueva,,,
00:05:50:16,00:05:51:19,and,y,,,
00:05:51:19,00:05:54:19,there all the time,allá todo el tiempo,,,
00:05:54:21,00:05:56:06,makes us like,nos pone como a,,,
00:05:56:06,00:05:59:23,pass on all the information,pasarle toda la información,,,
00:06:00:01,00:06:02:06,"or the inventory to the mother,","o el inventario a la madre,",,,
00:06:02:06,00:06:06:00,except good and bad things we have done in life.,excepto cosas buenas y malas que hemos hecho en la vida.,,,
00:06:06:02,00:06:08:10,So that's what,Entonces eso es lo que,,,
00:06:08:10,00:06:11:17,in Spanish they call confesso.,en español llaman confieso.,,,
00:06:11:19,00:06:13:14,But,Pero,,,
00:06:13:14,00:06:14:06,is,es,,,
00:06:14:06,00:06:16:08,report to the mother everything,reportar a la madre todo lo que,,,
00:06:16:08,00:06:19:15,one has developed in life,uno ha desarrollado en la vida,,,
00:06:19:16,00:06:23:07,and to have a clean spirit.,y para tener el espíritu limpio.,,,
00:06:23:09,00:06:24:07,and,y,,,
00:06:24:07,00:06:27:19,then receive the knowledge of the mamos,luego recibir ya el conocimiento de los mamos,,,
00:06:27:19,00:06:30:13,"which are already positive knowledge,","que ya son conocimientos positivos,",,,
00:06:30:13,00:06:33:13,I mean what you will become,osea lo que te convertirás,,,
00:06:33:14,00:06:37:03,"as a man, as a person and what","como hombre, como persona y lo que",,,
00:06:37:05,00:06:40:16,"will do from now on in your life, in your decision,","hará en adelante en tu vida, en tu decisión,",,,
00:06:40:18,00:06:43:12,in what you want to develop.,en lo que quiera desarrollarse.,,,
00:06:43:12,00:06:46:04,"If you want to be a mom, or","Ya si quieres ser mamó, o",,,
00:06:46:04,00:06:49:20,"wants to be a builder, field worker,","quiere ser constructor, trabajador de campo,",,,
00:06:49:22,00:06:53:11,then one is prepared to receive all,entonces ya uno está preparado para recibir todos,,,
00:06:53:12,00:06:57:05,"that knowledge, or rather the initiation.","esos conocimientos, pues mejor dicho la iniciación.",,,
00:06:57:07,00:07:00:07,It's already starting,Ya empieza,,,
00:07:00:11,00:07:03:22,"the stage in the life of a man, of responsibility,","la etapa en la vida de hombre, de responsabilidad,",,,
00:07:04:00,00:07:07:06,because we live all the time,porque vivimos todo el tiempo,,,
00:07:07:08,00:07:12:19,in the hands of our parents.,en las manos de nuestros padres.,,,
00:07:12:20,00:07:13:06,Without,Sin,,,
00:07:13:06,00:07:14:20,"depend on oneself,","depender de uno mismo,",,,
00:07:14:20,00:07:16:05,the parents are the,los padres son los,,,
00:07:16:05,00:07:19:15,"in charge of ensuring that nothing happens to him,","encargados de cuidar que no le pase nada,",,,
00:07:19:17,00:07:23:18,"protects them, feeds us, gives us clothes,","los protege, nos alimenta, nos da ropa,",,,
00:07:23:18,00:07:28:14,"knowledge, advice, cared","conocimiento, consejo, cuidaba",,,
00:07:28:16,00:07:32:05,"so that nature does not charge us,","para que la naturaleza no nos cobre,",,,
00:07:32:05,00:07:35:17,"then they are the ones who are pending all their lives,","entonces son los que están pendiente toda la vida,",,,
00:07:35:19,00:07:40:01,"but we are already entering the adult stage,","pero ya entramos en la etapa ya de adulto,",,,
00:07:40:03,00:07:42:10,where life will depend on you.,donde la vida ya dependerá de uno.,,,
00:07:42:10,00:07:45:15,Then they train us,Entonces nos hacen entrenamiento,,,
00:07:45:17,00:07:47:05,"of four days,","de cuatro días,",,,
00:07:47:05,00:07:50:05,"It depends on the consultation seven, eight days.","depende en la consulta siete, ocho días.",,,
00:07:50:09,00:07:54:02,So it's a little strict,Entonces es un poco estricto,,,
00:07:54:04,00:07:57:15,upon receiving support.,al recibir el soporte.,,,
00:07:57:17,00:07:59:20,Usually,Normalmente,,,
00:07:59:20,00:08:02:04,are,son,,,
00:08:02:04,00:08:05:04,"fasting, you have to fast","ayunos, hay que hacer ayunos",,,
00:08:05:04,00:08:08:09,"and stay up late,","y trasnochar,",,,
00:08:08:11,00:08:12:01,not sleeping four nights in a row.,no dormir cuatro noches seguidas.,,,
00:08:12:02,00:08:16:02,And there are people who have a strong spirit,Y hay personas que tienen espíritu fuerte,,,
00:08:16:04,00:08:20:11,and are able to resist and other young people,y son capaces de resistir y otros jóvenes,,,
00:08:20:13,00:08:22:18,"they can't do it,","no lo pueden hacer,",,,
00:08:22:18,00:08:23:23,they do not resist.,no resisten.,,,
00:08:23:23,00:08:29:04,It means that that person is going to have a lot of conflict.,Significa que esa persona va a tener mucho conflicto,,,
00:08:29:04,00:08:35:21,and will not be able to level things in life.,y no será capaz de nivelar las cosas de la vida.,,,
00:08:35:23,00:08:36:07,It's not,No es,,,
00:08:36:07,00:08:40:03,"Sad, it's like proof that the mamos do.","Triste, es como prueba que hacen los mamos.",,,
00:08:40:04,00:08:44:19,It is not the mamos if it does not taste that of nature.,No es los mamos si no prueba el de la naturaleza.,,,
00:08:44:21,00:08:46:14,Personally when I,Personalmente cuando a mi,,,
00:08:46:14,00:08:51:03,"They did that ceremony for me, I didn't have a problem with that.",me hicieron esa ceremonia yo no tuve como problema en eso.,,,
00:08:51:04,00:08:54:00,Already.,Ya.,,,
00:08:54:00,00:08:56:17,There were humans called,Había humanos que se llamaban,,,
00:08:56:17,00:09:00:01,Mamo santos from xxxx,Mamo santos de xxxx,,,
00:09:00:03,00:09:03:03,"One of the wisest mamos,","Uno de los mamos más sabios,",,,
00:09:03:05,00:09:07:13,"important, one of the last ones rather and one of them","importante, de los últimos mejor dicho y uno de ellos",,,
00:09:07:15,00:09:12:02,"He was the one who gave me that initiation, very strict,","fue quien me hizo esa iniciación, muy estricto,",,,
00:09:12:04,00:09:16:05,but I passed that test without any problem.,pero yo pasé esa prueba sin ningún problema.,,,
00:09:16:06,00:09:18:05,"I mean,","Ósea,",,,
00:09:18:05,00:09:24:00,late night fasting at night and late night fasting,ayuno de trasnocho en la noche y el trasnocho,,,
00:09:24:02,00:09:28:05,"Well, what's going on there? each night","Bueno, ¿Qué pasa ahí? cada noche",,,
00:09:28:07,00:09:31:21,long a wise,largo un sabio,,,
00:09:31:23,00:09:34:23,"is teaching him,","le está enseñando,",,,
00:09:35:01,00:09:39:09,He is teaching you the law of origin.,le está enseñando la ley de origen.,,,
00:09:39:10,00:09:44:12,All creation begins from creation,"Toda la creación, empieza desde la creación",,,
00:09:44:13,00:09:48:21,"and all night listen, listen","y toda la noche escuchar, escuchar",,,
00:09:48:22,00:09:51:12,and,y,,,
00:09:51:12,00:09:55:19,I did not have any problem.,yo no tuve ningún problema.,,,
00:09:55:21,00:09:58:21,"And since this is good,","Y como esto es bueno,",,,
00:09:59:01,00:10:02:01,"after I put that in, can you tell me","después de que coloque eso, me puede decir",,,
00:10:02:02,00:10:04:12,what is the creation belief?,cuál es la creencia de la creación?,,,
00:10:10:23,00:10:15:21,What is the creation?,¿La creación cual es?,,,
00:10:15:23,00:10:20:10,The creation?,¿La creación?,,,
00:10:20:12,00:10:22:03,Active.,Activa.,,,
00:10:22:03,00:10:26:00,May the younger brother,Que el hermano menor,,,
00:10:26:02,00:10:27:19,called,llamado,,,
00:10:27:19,00:10:30:04,xxxx,xxxx,,,
00:10:30:04,00:10:32:16,"or mythology,","o la mitología,",,,
00:10:32:16,00:10:37:13,but more than mythology,pero más que mitología,,,
00:10:37:15,00:10:42:00,Xxxx it could be something,Xxxx puede ser algo,,,
00:10:42:02,00:10:43:05,as belief,como creencia,,,
00:10:43:05,00:10:47:09,"or something that is real or unreal,","o algo que sea real o irreal,",,,
00:10:47:11,00:10:50:00,but for us,pero para nosotros,,,
00:10:50:00,00:10:56:16,"It is the beginning of life, the beginning of life.","es el comienzo de la vida, el principio de la vida.",,,
00:10:56:18,00:10:59:10,"Everything has an explanation,","Todo tiene explicación,",,,
00:10:59:10,00:11:03:05,just as science manages to explain things.,así como la ciencia logra explicar las cosas.,,,
00:11:03:07,00:11:06:22,Our science explains.,Nuestra ciencia explica.,,,
00:11:06:23,00:11:08:21,"Let's say,","Digamos,",,,
00:11:08:21,00:11:13:22,the mamos explain how it was created,los mamos explican cómo se creó,,,
00:11:14:00,00:11:18:08,the universe.,el universo.,,,
00:11:18:10,00:11:20:06,"When they explain,","Cuando ellos explican,",,,
00:11:20:06,00:11:24:02,"They explain in the following way, they say that","explican de la siguiente manera, dicen que",,,
00:11:24:04,00:11:27:12,"first, before existing","primero, antes de existir",,,
00:11:27:14,00:11:30:18,"The material,","lo material,",,,
00:11:30:20,00:11:32:14,"there was nothing, it was","no había nada, era",,,
00:11:32:14,00:11:36:19,water and night.,agua y noche.,,,
00:11:36:21,00:11:39:18,That's how it started.,Así empezó.,,,
00:11:39:18,00:11:41:20,But the water,Pero el agua,,,
00:11:41:20,00:11:43:21,"The water was not as such as today,","no era como tal el agua como hoy,",,,
00:11:43:21,00:11:46:21,"but the spirit, that is, nothing.","sino el espíritu, ósea nada.",,,
00:11:49:05,00:11:53:10,"That is, from nothing it began to be created","Es decir, de la nada empezó a crearse",,,
00:11:53:12,00:11:54:12,on the moon.,en la Luna.,,,
00:11:54:12,00:11:57:06,"That is why the expression, the word","Por eso la expresión, la palabra",,,
00:11:57:06,00:12:01:09,moon comes from that foundation,luna viene desde ese fundamento,,,
00:12:01:10,00:12:03:16,"then there was no water,","entonces no había agua,",,,
00:12:03:16,00:12:06:06,"There was no sun, no stars,","no había sol, no hay estrellas,",,,
00:12:06:06,00:12:08:22,there were no plants.,no había plantas.,,,
00:12:08:22,00:12:11:21,"First mother xxxx,","Primera madre xxxx,",,,
00:12:12:02,00:12:16:14,"and father xxxx began to,","y el padre xxxx empezaron a,",,,
00:12:16:16,00:12:18:15,in spirit,en espíritu,,,
00:12:18:15,00:12:21:08,to create everything that was going to be,a crear todo lo que iba a ser,,,
00:12:21:08,00:12:23:08,"the earth, the planet.","la tierra, el planeta.",,,
00:12:23:08,00:12:24:20,Who were our grandparents,Quiénes fueron nuestros abuelos,,,
00:12:24:20,00:12:27:14,before,antes de ser,,,
00:12:27:14,00:12:30:11,the first spirits that,los primeros espíritus que,,,
00:12:30:11,00:12:33:22,gave creation.,dio la creación.,,,
00:12:34:00,00:12:35:19,Then,Luego,,,
00:12:35:19,00:12:37:20,they,ellos,,,
00:12:37:20,00:12:41:14,"They assigned the work to the children,","asignaron el trabajo a los hijos,",,,
00:12:41:16,00:12:45:16,"to father xxxx, to this one","al padre xxxx, a este se",,,
00:12:45:18,00:12:48:18,"He ordered him to organize the land,","le ordenó organizar la tierra,",,,
00:12:48:23,00:12:53:08,"That is why he was called the father of the earth,","es por eso por lo que se llamo el padre de la tierra,",,,
00:12:53:10,00:12:56:05,"Xxxx, father of life,","Xxxx, padre de la vida,",,,
00:12:56:05,00:12:59:23,"I say about living beings,","digo de los seres vivos,",,,
00:13:00:01,00:13:03:10,of the nature.,de la naturaleza.,,,
00:13:03:12,00:13:05:12,"The father xxxx,","El padre xxxx,",,,
00:13:05:14,00:13:07:12,he ordered him,le ordenó,,,
00:13:07:12,00:13:09:07,the law of origin.,la ley de origen.,,,
00:13:09:07,00:13:12:16,That they will organize everything that is,Que organizaran todo lo que es,,,
00:13:12:18,00:13:15:17,spiritual mountains,"espiritual, montañas",,,
00:13:15:17,00:13:18:09,with temples.,con templos.,,,
00:13:18:09,00:13:20:15,Order,Ordenar,,,
00:13:20:15,00:13:22:09,the law,la ley,,,
00:13:22:09,00:13:23:16,spiritual.,espiritual.,,,
00:13:23:16,00:13:26:23,The xxxx father that is,El padre xxxx que es,,,
00:13:27:01,00:13:29:15,of the most,de los más,,,
00:13:29:15,00:13:32:23,powerful who dominates all wisdom,poderosos que domina todas las sabidurías,,,
00:13:32:23,00:13:35:01,"complete of the mother,","completa de la madre,",,,
00:13:35:01,00:13:37:12,ordered him as,le ordenó como,,,
00:13:37:12,00:13:41:20,"keep that wisdom,","mantener esa sabiduría,",,,
00:13:41:21,00:13:44:05,organize well,organizar bien,,,
00:13:44:05,00:13:47:22,and leave each code in nature.,y dejar cada código en la naturaleza.,,,
00:13:48:00,00:13:51:10,"Therefore, father xxxx","Por eso, padre xxxx",,,
00:13:51:12,00:13:53:15,"knows everything,","sabe todo,",,,
00:13:53:15,00:13:55:11,"knows what the law of stone is like,","sabe cómo es la ley de la piedra,",,,
00:13:55:11,00:13:58:07,"the law of people, the law of plants.","la ley de las personas, la ley de las plantas.",,,
00:13:58:07,00:13:59:22,"He knows,","Él sabe,",,,
00:13:59:22,00:14:03:02,We asked him what the law is like and he explained it to you.,le preguntamos y como es la ley y te explica,,,
00:14:03:04,00:14:07:00,"how to take care of yourself, he explains.","cómo se cuida, te explica.",,,
00:14:07:02,00:14:10:16,"That is what the law of origin is, rather","Eso es lo que es la ley de origen, mejor dicho",,,
00:14:10:17,00:14:14:05,"imagine it as if it were a book,","imagínate como si fuera un libro,",,,
00:14:14:07,00:14:17:03,that his mother wrote to him,que la madre le escribió,,,
00:14:17:03,00:14:23:06,and they applied it just as the mother indicated.,y ellos aplicaban tal como la madre le indicaba.,,,
00:14:23:08,00:14:24:03,"That's why they are the creators,","Por eso son los creadores,",,,
00:14:24:03,00:14:27:13,"likewise mothers, mother","así mismo madres,  madre",,,
00:14:27:15,00:14:29:23,What are they,que son,,,
00:14:29:23,00:14:31:03,"Xxxx, what","Xxxx, que",,,
00:14:31:03,00:14:33:21,"it is the Earth,","es la tierra,",,,
00:14:33:21,00:14:36:21,"the fertile land,","la tierra fértil,",,,
00:14:37:02,00:14:42:19,the task also of ordering so that,la tarea también de ordenar para que,,,
00:14:42:21,00:14:47:03,there would be life,hubiera vida.,,,
00:14:47:05,00:14:50:18,"And they talk about mothers,","Y se habla de las madres,",,,
00:14:50:20,00:14:55:14,"They talk about nine mothers in colors of the earth,","se habla de nueve madres en colores de la tierra,",,,
00:14:55:16,00:14:58:16,"white earth, reddish earth,","tierra blanca, tierra rojiza,",,,
00:14:58:21,00:15:01:19,sandy land,tierra arenosa,,,
00:15:01:19,00:15:04:16,"and well, wisdom explains that each land","y bueno, la sabiduría explica que cada tierra",,,
00:15:04:16,00:15:09:16,It has a function.,tiene una función.,,,
00:15:09:18,00:15:11:05,AND,Y,,,
00:15:11:05,00:15:13:19,which is more,"la que, es más",,,
00:15:13:19,00:15:18:19,"valuable that gave life in was the black, fertile earth.","valiosa que dio vida en era la tierra negra, fértil.",,,
00:15:18:21,00:15:21:03,AND,Y,,,
00:15:21:03,00:15:22:18,in that creation,en esa creación,,,
00:15:22:18,00:15:27:06,"They were spirits,","eran espíritus,",,,
00:15:27:08,00:15:27:16,people.,personas.,,,
00:15:27:16,00:15:29:14,It has its narrative.,Tiene su narración.,,,
00:15:29:14,00:15:32:09,When parents xxxx,Cuando padres xxxx,,,
00:15:32:09,00:15:37:11,"They asked him to organize the land with her,","le pidieron organizar la tierra con ella,",,,
00:15:37:12,00:15:40:09,the story says so xxxx because of the color,la historia dice así que xxxx por el color,,,
00:15:40:09,00:15:45:14,"He didn't like it, I mean the black, black, but","no le gustó, ósea el negro, negra, pero",,,
00:15:45:16,00:15:48:16,"He liked the white ones,","le gustaban las blancas,",,,
00:15:48:19,00:15:51:13,cute,monas.,,,
00:15:51:13,00:15:53:09,So,Entonces,,,
00:15:53:09,00:15:56:09,"the black earth,","la tierra negra,",,,
00:15:56:12,00:16:00:01,"the Pope, well, a spiritual being,","el Papa, bueno, un ser espiritual,",,,
00:16:00:03,00:16:03:09,He picked it up and put it away.,lo cogió y lo guardó,,,
00:16:03:11,00:16:08:16,in depths because I knew that after,en profundidades porque sabía que después de,,,
00:16:08:18,00:16:12:05,work with the other earth colors,trabajar con los demás colores de tierra,,,
00:16:12:07,00:16:15:23,I was going to need it because the others,iba a necesitar porque las otras,,,
00:16:16:01,00:16:18:01,they had functions for certain,tenían funciones para ciertas,,,
00:16:18:01,00:16:21:01,"things, but they weren't","cosas, pero no eran",,,
00:16:21:01,00:16:25:01,"perfect for organizing the territory,","perfectas para ordenar en el territorio,",,,
00:16:25:03,00:16:29:04,for life they were not perfect.,para la vida no eran perfectas.,,,
00:16:29:06,00:16:32:16,And when all that happened,Y cuando pasó todo eso,,,
00:16:32:18,00:16:35:16,he realized that,se dio cuenta que,,,
00:16:35:16,00:16:37:08,"the black earth was necessary,","era necesario la tierra negra,",,,
00:16:37:08,00:16:42:15,but it cost him a lot to be able to,pero le costó mucho para poder,,,
00:16:42:17,00:16:44:13,bring him,traerle.,,,
00:16:44:13,00:16:47:01,"and other spiritual beings,","y otros seres espirituales,",,,
00:16:47:01,00:16:51:18,how xxxx helped him rescue,como xxxx le ayudó a rescatar,,,
00:16:51:18,00:16:55:12,"from where I was through wisdom,","de donde estaba a través de sabiduría,",,,
00:16:55:14,00:17:01:23,but we are talking about spiritual beings.,pero estamos hablando de seres espirituales.,,,
00:17:02:01,00:17:05:08,In this way the law of origin,De esa manera la ley de origen,,,
00:17:05:10,00:17:08:05,"or creation as they say,","o la creación como se dice,",,,
00:17:08:05,00:17:11:17,"explain, the mamo explain","explica, los mamo explican",,,
00:17:11:19,00:17:17:15,"and then dawn, there was no day","y luego amanece, no había día",,,
00:17:17:17,00:17:21:06,and when he was born there was Father Sol,y ya cuando nació había el padre Sol,,,
00:17:21:08,00:17:24:03,xxxx,xxxx,,,
00:17:24:03,00:17:26:23,well the sun,pues el sol,,,
00:17:26:23,00:17:29:07,of the night,de la noche,,,
00:17:29:07,00:17:33:22,and after that xxxx was born,y después de ahí nació el xxxx,,,
00:17:34:00,00:17:35:12,"which is now the sun,","que es ahora el sol,",,,
00:17:35:12,00:17:40:15,was born here on earth.,nació aquí en tierra.,,,
00:17:40:17,00:17:43:08,And then,Y luego,,,
00:17:43:08,00:17:45:05,Mother,la madre,,,
00:17:45:05,00:17:48:12,He placed it in the center,lo ubicó en el centro,,,
00:17:48:14,00:17:53:05,and that's when it's already dawn and when it's dawn,y es cuando ya amaneció y cuando amaneció,,,
00:17:53:07,00:17:56:12,everything that had been created in spirit,todo lo que se había creado en espíritu,,,
00:17:56:14,00:18:02:06,materialized.,se materializó.,,,
00:18:02:08,00:18:03:16,Then they would wonder,Entonces se preguntarían,,,
00:18:03:16,00:18:06:16,How so in spirit?,¿Cómo así en espíritu?,,,
00:18:06:16,00:18:09:09,"That's why we humans,","Por eso nosotros humanos,",,,
00:18:09:09,00:18:11:08,before,antes de,,,
00:18:11:08,00:18:14:18,"do recording work,","hacer trabajo de grabaciones,",,,
00:18:14:20,00:18:18:18,"think first, feel, first","primero piensa, siente, primero",,,
00:18:18:20,00:18:21:06,"start to feel,","empieza a sentir,",,,
00:18:21:06,00:18:24:07,"does not speak it, but in your","no lo habla, sino que en tu",,,
00:18:24:07,00:18:29:08,spirit begins to ask how am I going to do it?,espíritu empieza a preguntar ¿cómo lo voy a hacer?,,,
00:18:29:10,00:18:33:00,When are they going to build a bridge,Cuando van a hacer un puente,,,
