Start Time,End Time,EN,ES,Highlight,Comments,Speaker
00:01:20:23,00:01:23:13,recover,recuperar,,,arregoces
00:01:23:13,00:01:25:16,At that time they called the lost city.,en ese tiempo decían la ciudad perdida.,,,arregoces
00:01:25:16,00:01:29:20,"When they said the lost city they were all Tuma,","Cuando dijeron la ciudad perdida eran todos Tuma,",,,arregoces
00:01:29:20,00:01:32:20,all stones up and down.,todas piedras arriba y abajo.,,,arregoces
00:01:33:00,00:01:35:09,That was the strategy.,Esa era la estrategia.,,,arregoces
00:01:35:09,00:01:37:18,"The third strategy,","La tercera estrategia,",,,arregoces
00:01:37:18,00:01:40:08,"They talked about going out to sea,","hablaron de la salida a Mar,",,,arregoces
00:01:40:08,00:01:42:10,but that wasn't the point.,pero no era el punto.,,,arregoces
00:01:42:10,00:01:45:10,"No, it wasn't that, that problem, but","No, no era esa, esa pega, sino",,,arregoces
00:01:45:10,00:01:48:14,It's all upstream and downstream.,es todo aguas arriba y abajo.,,,arregoces
00:01:48:18,00:01:51:17,Everything found on the coast was,Todo lo que se encuentra en la costa era,,,arregoces
00:01:51:17,00:01:55:17,the strategy and the fourth strategy is,la estrategia y la cuarta estrategia es,,,arregoces
00:01:55:18,00:01:57:23,"governability, govern","la gobernabilidad, gobernar",,,arregoces
00:01:57:23,00:02:03:00,"both internal and external, governance, governing.","tanto interna y externa, gobernabilidad, gobernar.",,,arregoces
00:02:03:02,00:02:05:12,That's the great strategy.,Esa es la gran estrategia.,,,arregoces
00:02:05:12,00:02:08:20,"In the 5th and 6th they asked for support, education, health","En la 5.ª y 6.ª pidieron el apoyo, la educación, la salud",,,arregoces
00:02:08:20,00:02:10:07,And we have already advanced.,y eso que ya hemos avanzado.,,,arregoces
00:02:10:07,00:02:15:06,"But that is no longer a cultural part, but an external one.","Pero eso ya no es parte cultural, si no de externo.",,,arregoces
00:02:15:07,00:02:16:08,So I believe,Entonces yo creo,,,arregoces
00:02:16:08,00:02:20:01,"that this strategy,","que esa estrategia,",,,arregoces
00:02:20:03,00:02:22:05,I think that,creo que,,,arregoces
00:02:22:05,00:02:24:17,"we have advanced,","hemos avanzado,",,,arregoces
00:02:24:17,00:02:26:12,imagine from here,imagínese de aquí,,,arregoces
00:02:26:12,00:02:30:12,More or less on foot eight hours from here eight hours,Más o menos a pie ocho horas de aquí a ocho horas,,,arregoces
00:02:30:14,00:02:35:02,"In a few years, to where your town was,","en unos años hasta donde estaba el pueblito ustedes,",,,arregoces
00:02:35:04,00:02:39:23,Until xxxx we have recovered it.,hasta el xxxx lo hemos recuperado.,,,arregoces
00:02:40:01,00:02:43:21,It's a fight.,Es una lucha.,,,arregoces
00:02:43:23,00:02:45:11,"Recovery first,","Primero la recuperación,",,,arregoces
00:02:45:11,00:02:49:22,"The sacred site was more punctual,","ya más como puntual era el sitio sagrado,",,,arregoces
00:02:50:00,00:02:51:16,because the sacred site is,porque el sitio sagrado es,,,arregoces
00:02:51:16,00:02:55:22,territorial planning is order,el ordenamiento del territorio es el orden,,,arregoces
00:02:56:00,00:02:58:12,"both environmental, social, human,","tanto ambiental, social, humano,",,,arregoces
00:02:58:12,00:03:01:18,"Spiritual, it is everything we want to aim for.","Espiritual, es todo lo que queramos apuntar.",,,arregoces
00:03:01:20,00:03:03:08,"They are under him,","Están bajo el,",,,arregoces
00:03:03:08,00:03:07:18,the sites under sacred space and site.,los sitios bajo espacio y sitio sagrados.,,,arregoces
00:03:07:20,00:03:11:13,"I think we have made progress,","Creo que eso hemos avanzado,",,,arregoces
00:03:11:15,00:03:15:10,"With that of the recovery of sacred sites,","con eso de la recuperación de los sitios sagrados,",,,arregoces
00:03:15:12,00:03:18:22,"since that is almost as we would say, it is the principle of order,","como eso es casi como diríamos, es el principio del orden,",,,arregoces
00:03:19:00,00:03:20:22,the principle of order.,el principio del orden.,,,arregoces
00:03:20:22,00:03:23:15,And of course we can talk about it as a life plan,Y desde luego lo podemos hablar de como plan de vida,,,arregoces
00:03:23:15,00:03:26:06,"you can also talk,","también se puede hablar,",,,arregoces
00:03:26:08,00:03:28:11,and I think that,y creo que eso,,,arregoces
00:03:28:11,00:03:32:13,"we have bet, advanced...","hemos apostado, avanzado…",,,arregoces
00:03:32:15,00:03:35:13,and which one is it,y cual es,,,arregoces
00:03:35:13,00:03:38:18,"that recovery from that,","esa recuperación de eso,",,,arregoces
00:03:38:20,00:03:40:16,which,cual es,,,arregoces
00:03:40:16,00:03:43:16,As a result to leave them,Como un resultado para dejarlas,,,arregoces
00:03:43:18,00:03:48:10,"In the Spanish name we have said seventy percent leave regeneration,","en el nombre castellano hemos dicho setenta por ciento dejar la regeneración,",,,arregoces
00:03:48:12,00:03:51:07,seventy percent,un setenta porciento,,,arregoces
00:03:51:07,00:03:54:03,and thirty percent light.,y treinta por ciento de luz.,,,arregoces
00:03:54:03,00:03:54:23,Where are you,Usted dónde está,,,arregoces
00:03:54:23,00:03:56:14,"here,","aquí,",,,arregoces
00:03:56:14,00:03:59:19,"When I came here, this was pure pasture.","cuando yo entré aquí, esto era puro potrero.",,,arregoces
00:03:59:20,00:04:00:15,"a hill,","Una loma,",,,arregoces
00:04:00:15,00:04:03:01,It was a hill. It's a hill.,era una loma. Es una loma.,,,arregoces
00:04:03:01,00:04:03:18,you what you see,Usted lo que ve,,,arregoces
00:04:03:18,00:04:06:18,That was a hill.,eso era una loma.,,,arregoces
00:04:06:20,00:04:09:20,Look what we have regenerated.,Mira lo que hemos regenerado.,,,arregoces
00:04:09:21,00:04:12:15,We have regenerated it.,Lo hemos regenerado.,,,arregoces
00:04:12:15,00:04:14:11,This entire area that,Toda esta zona que,,,arregoces
00:04:14:11,00:04:17:11,"You see, it was pure hill.","usted ve, era pura loma.",,,arregoces
00:04:17:11,00:04:19:11,"But from this, through this","Pero de esto, a través de esto",,,arregoces
00:04:19:11,00:04:23:06,We have regenerated and we can demonstrate it.,hemos regenerado y lo podemos demostrar.,,,arregoces
00:04:23:08,00:04:26:19,"It is not an invention, but reality.","No es de invento, sino la realidad.",,,arregoces
00:04:26:21,00:04:28:12,Yeah.,Sí.,,,arregoces
00:04:28:12,00:04:32:04,"So those are, that's what we put it in.","Entonces esas son, es lo que como lo hemos puesto",,,arregoces
00:04:32:06,00:04:34:13,mathematically to see the,matemáticamente para ver los,,,arregoces
00:04:34:13,00:04:36:02,"results,","resultados,",,,arregoces
00:04:36:02,00:04:39:23,"to formulate projects, to manage new things.","para formular proyectos, para gestionar nuevas cosas.",,,arregoces
00:04:40:01,00:04:42:02,"We can show it with that,","Lo podemos mostrar con esa,",,,arregoces
00:04:42:02,00:04:45:09,with this regeneration that we have done.,con esta regeneración que hemos hecho.,,,arregoces
00:04:45:11,00:04:47:18,This regeneration not only,Esa regeneración no solamente,,,arregoces
00:04:47:18,00:04:51:06,the tree regenerates,se regenera el árbol,,,arregoces
00:04:51:08,00:04:54:07,the species is regenerated,se regenera la especie de,,,arregoces
00:04:54:07,00:04:57:05,"the birds, the species of reptiles,","las aves, la especie de los reptiles,",,,arregoces
00:04:57:05,00:05:00:19,species many species.,especies muchas especies.,,,arregoces
00:05:00:21,00:05:04:09,They also recover,También se recuperan,,,arregoces
00:05:04:11,00:05:06:19,"some wetlands,","algunos humedales,",,,arregoces
00:05:06:19,00:05:09:09,"some wetlands recover, other wetlands","algunos humedales se recuperan, otros humedales",,,arregoces
00:05:09:09,00:05:12:09,suddenly they are also leaving.,de pronto también se van yendo.,,,arregoces
00:05:12:11,00:05:16:02,"But I have to explain this, the reason why,","Pero esto tengo que explicarlo, la razón del por qué,",,,arregoces
00:05:16:04,00:05:18:05,because underground,porque en el subsuelo,,,arregoces
00:05:18:05,00:05:19:18,"there was the water bank,","había el banco de agua,",,,arregoces
00:05:19:18,00:05:22:18,"It is what the world remembers, it is said gold, gold","es lo que el mundo se acuerda, se dice el oro, oro",,,arregoces
00:05:23:00,00:05:25:16,"wrist, snake gold,","de muñeca, oro de culebra,",,,arregoces
00:05:25:16,00:05:29:07,that was the bank of what was here,esa era el banco de lo que estaba aquí,,,arregoces
00:05:29:07,00:05:34:06,"artificial, it is what maintains, sustains it,","artificial, es lo que mantiene, la sostiene,",,,arregoces
00:05:34:08,00:05:36:18,the blood of the earth.,la sangre de la tierra.,,,arregoces
00:05:36:18,00:05:38:22,"These areas are guaqueado, this","Estas zonas están guaqueadas, esta",,,arregoces
00:05:38:22,00:05:41:22,"They put the area in shape ,","zona la guaquearon en forma,",,,arregoces
00:05:41:23,00:05:44:02,"They brought many golden dolls,","llevaron muchas muñecas de oro,",,,arregoces
00:05:44:02,00:05:47:08,many and many graves.,muchas y muchas tumbas.,,,arregoces
00:05:47:10,00:05:49:06,That today those many tombs,Eso hoy en día esas muchas tumbas las,,,arregoces
00:05:49:06,00:05:52:06,you find in the gold museum,encuentras en el museo de oro,,,arregoces
00:05:52:11,00:05:55:07,"and is international,","y se encuentra internacionales,",,,arregoces
00:05:55:07,00:05:57:19,you find them for the outside world,las encuentras para el mundo de afuera,,,arregoces
00:05:57:19,00:06:01:04,"It is an element to see, an element to life,","es un elemento para verlo, un elemento para la vida,",,,arregoces
00:06:01:04,00:06:04:04,the indigenous people are life,el pueblo indígena es la vida,,,arregoces
00:06:04:10,00:06:07:08,"of the soul, of diversity,","del alma, de la diversidad,",,,arregoces
00:06:07:08,00:06:10:12,"the life of the species, the life of the earth,","la vida de la especie, la vida de la tierra,",,,arregoces
00:06:10:14,00:06:13:13,the heart of the lands.,el corazón de las tierras.,,,arregoces
00:06:13:14,00:06:16:15,"So little of it has remained,","Entonces poco de lo ha quedado,",,,arregoces
00:06:16:15,00:06:20:03,we have come,nosotros lo hemos venido,,,arregoces
00:06:20:05,00:06:23:21,strengthening.,fortaleciendo.,,,arregoces
00:06:23:23,00:06:25:10,Also many,También muchos,,,arregoces
00:06:25:10,00:06:30:05,"They made a mess, the road, look at this road.","hicieron desastre, la carretera, mira esta carretera.",,,arregoces
00:06:30:07,00:06:32:20,"On the road it is nice to walk well,","En carretera es bonito uno andar bien,",,,arregoces
00:06:32:20,00:06:35:16,"but it also leaves a consequence for the future,","pero también deja una consecuencia a futuro,",,,arregoces
00:06:35:16,00:06:38:13,a future.,un futuro.,,,arregoces
00:06:38:13,00:06:40:07,So,Entonces,,,arregoces
00:06:40:07,00:06:44:12,I think the story is,creo que la historia es,,,arregoces
00:06:44:14,00:06:49:15,That's the story.,la historia esa es.,,,arregoces
00:06:49:16,00:06:51:08,AND,Y,,,arregoces
00:06:51:08,00:06:55:06,"when we talk about one's own education, one's own health,","cuando hablamos de la educación propia, la salud propia,",,,arregoces
00:06:55:08,00:06:57:08,"because it is under the sacred site,","pues está bajo el sitio sagrado,",,,arregoces
00:06:57:08,00:06:59:20,the order of the sacred site.,el orden del sitio sagrado.,,,arregoces
00:06:59:20,00:07:03:03,And when we talk about handling,Y cuando hablamos del manejo,,,arregoces
00:07:03:05,00:07:07:01,"or education, or diversity control management,","o la educación, o del manejo de control de la diversidad,",,,arregoces
00:07:07:01,00:07:12:04,The management is under the order of the Sacred Site.,el manejo está en bajo el orden del sitio Sagrado.,,,arregoces
00:07:12:06,00:07:13:13,For this reason today,Por eso mismo en la actualidad,,,arregoces
00:07:13:13,00:07:16:12,"indigenous, that of the people","indígena, la del pueblo",,,arregoces
00:07:16:17,00:07:20:16,we do not live only in thinking,no vivimos solo en pensar,,,arregoces
00:07:20:18,00:07:25:02,"in book, think about hospitals.","en libro, pensar en los hospitales.",,,arregoces
00:07:25:04,00:07:28:02,"No, still today the XXX town","No, todavía en la actualidad el pueblo XXX",,,arregoces
00:07:28:02,00:07:31:07,Live with your own health.,vive con su propia salud.,,,arregoces
00:07:31:07,00:07:36:11,"The university with territory, that is, with territory.","La universidad con territorio, o sea con territorio.",,,arregoces
00:07:36:13,00:07:38:12,And yet,Y todavía,,,arregoces
00:07:38:12,00:07:41:12,we believe 90%.,creemos 90%.,,,arregoces
00:07:41:18,00:07:43:21,"That is, not living like here,","¿O sea, no vivir como aquí,",,,arregoces
00:07:43:21,00:07:47:17,"This is a land, this is a stick, right?","Esta es una tierra, este es un palo, no?",,,arregoces
00:07:47:19,00:07:49:07,That is 90%.,O sea el 90%.,,,arregoces
00:07:49:07,00:07:53:15,"Have, have as a full heart","Tener, tener como corazón de lleno",,,arregoces
00:07:53:17,00:07:56:13,in life and we live it with it.,en la vida y con ella la vivimos.,,,arregoces
00:07:56:13,00:07:59:06,That is why I believe that the Kogi people's culture still,Por eso mismo creo que todavía cultura pueblo Kogui,,,arregoces
00:07:59:06,00:08:02:13,"and this is lived, exercised, practiced,","y esto se vive, ejerce, se practica,",,,arregoces
00:08:02:14,00:08:06:00,"it is, it is done,","se es, se hace,",,,arregoces
00:08:06:02,00:08:10:18,but with this majority of the outside system,pero con esta mayoría del sistema de afuera,,,arregoces
00:08:10:20,00:08:14:20,If the Kogi people fall asleep they absorb it.,si el pueblo Kogui se duerme lo absorben.,,,arregoces
00:08:14:22,00:08:18:05,That's why I think pay attention to those.,Por eso mismo creo que atentos en esos.,,,arregoces
00:08:18:07,00:08:21:07,So I think the process,Entonces creo que el proceso,,,arregoces
00:08:21:08,00:08:23:18,has occurred in that,se ha dado en eso,,,arregoces
00:08:23:18,00:08:26:08,and not only this area,y no solamente esta zona,,,arregoces
00:08:26:08,00:08:29:08,but the entire area of the mountains.,sino toda la zona de las sierras.,,,arregoces
00:08:29:10,00:08:32:09,We have made progress in those directions,Hemos avanzado en esos sentidos,,,arregoces
00:08:32:12,00:08:34:06,and,y,,,arregoces
00:08:34:06,00:08:36:03,I think that,creo que,,,arregoces
00:08:36:03,00:08:39:11,we keep moving forward.,seguimos avanzando.,,,arregoces
00:08:39:13,00:08:41:22,But imagine one,Pero imagínese uno,,,arregoces
00:08:41:22,00:08:46:23,live in three apartment,vivir dentro tres departamento,,,arregoces
00:08:47:00,00:08:49:02,almost more than,casi más de,,,arregoces
00:08:49:04,00:08:53:04,22 - 24 municipalities more or less.,22 - 24 municipios más o menos.,,,arregoces
00:08:53:04,00:08:57:06,Imagine the three corporations,Imagínese las tres corporaciones,,,arregoces
00:08:57:08,00:09:00:10,"and different, different laws","y distintas, distintas leyes",,,arregoces
00:09:00:10,00:09:05:23,"What a National Park, imagine living within those systems","que Parque Nacional, imagínese vivir dentro esos sistemas",,,arregoces
00:09:06:01,00:09:08:10,"and since that law is for it, that law","y como esa ley está para ello, esa ley",,,arregoces
00:09:08:10,00:09:10:04,It is above the origin law.,está encima de la ley origen.,,,arregoces
00:09:10:04,00:09:11:13,"I mean,","O sea,",,,arregoces
00:09:11:13,00:09:13:22,"why they discovered us, they say,","por qué nos descubrieron, dicen,",,,arregoces
00:09:13:22,00:09:18:04,"They discovered us, that's what they believe about the Constitution","nos descubrieron, es lo que tienen creído de la Constitución",,,arregoces
00:09:18:04,00:09:22:02,"that is, the Constitution, is that these people are","o sea la Constitución, es que este pueblo es",,,arregoces
00:09:22:03,00:09:25:03,that we found him dying,que lo encontramos muriéndose,,,arregoces
00:09:25:06,00:09:27:11,and we saved him.,y lo salvamos.,,,arregoces
00:09:27:11,00:09:28:18,For that very reason,Por eso mismo,,,arregoces
00:09:28:18,00:09:30:06,"We don't believe that they saved us,","no nos creemos que nos salvaron,",,,arregoces
00:09:30:06,00:09:32:03,but we are thousands of years old.,sino que somos de milenarias.,,,arregoces
00:09:32:03,00:09:35:07,"We are native, we are from a nation,","Somos nativo, somos de una nación,",,,arregoces
00:09:35:09,00:09:40:06,"We are native and we are from some natives there,","somos de nativo y somos de unos nativos de ahí,",,,arregoces
00:09:40:08,00:09:45:05,"of a nation, that is, born from there, a nation","de una nación, o sea nacido de ahí, una nación",,,arregoces
00:09:45:07,00:09:50:07,and that nation has a complete command structure.,y esa nación tiene completa estructura de mandos.,,,arregoces
00:09:50:09,00:09:52:01,But of course,Pero claro,,,arregoces
00:09:52:01,00:09:54:19,than most outside,que la mayoría de afuera,,,arregoces
00:09:54:21,00:09:56:13,"just since '91, it's just that","apenas desde el 91, es que",,,arregoces
00:09:56:13,00:10:00:05,They say that they are recognizing us as we are.,dicen que nos van reconociendo a lo derecho.,,,arregoces
00:10:00:07,00:10:03:01,"It's not right, you have to listen to it","No está bien, hay que hay que escucharlo",,,arregoces
00:10:03:01,00:10:05:17,"and most of them have to be listened to,","y la mayoritaria hay que escucharlas,",,,arregoces
00:10:05:17,00:10:09:14,but with these laws that are being reformed,pero con estas leyes que se vienen reformando,,,arregoces
00:10:09:14,00:10:13:10,"in different governments in power,","en distintos gobiernos de turnos,",,,arregoces
00:10:13:12,00:10:15:23,well we are going to be,pues vamos a estar,,,arregoces
00:10:15:23,00:10:18:05,"inside, living together.","dentro, conviviendo.",,,arregoces
00:10:18:05,00:10:23:02,"It's time to live together, and time to live together and time to learn it.","Toca convivir, y toca convivir y toca aprenderla.",,,arregoces
00:10:23:04,00:10:26:20,Learn from it to get by or else they will swallow you,Aprender de ello para desenvolverse o si no te tragan,,,arregoces
00:10:26:20,00:10:27:19,alive.,vivo.,,,arregoces
00:10:27:19,00:10:32:00,"Big megaprojects, look at the megaprojects","Megaproyectos grandes, miran los megaproyectos",,,arregoces
00:10:32:02,00:10:35:22,and that is to be very careful,y eso es que tener mucho cuidado,,,arregoces
00:10:36:00,00:10:38:13,"Or it would lead us to the indigenous division,","O nos llevaría a la división indígena,",,,arregoces
00:10:38:13,00:10:42:01,because it is convenient for the government to create divisions.,porque el gobierno les conviene que se hagan divisiones.,,,arregoces
00:10:42:03,00:10:43:02,"Sure, totally.","Claro, totalmente.",,,arregoces
00:10:43:02,00:10:45:15,"That party, different parties,","Eso partido, distintos partidos,",,,arregoces
00:10:45:15,00:10:48:14,"Well, that is injected into our heads,","pues eso se nos inyecta en la cabeza,",,,arregoces
00:10:48:14,00:10:51:06,"Well, in Colombia they have already broken up many indigenous people.",pues en Colombia han roto mucho pueblo indígena ya.,,,arregoces
00:10:51:06,00:10:54:14,In the mountains we are also already,En la sierra también ya se nos,,,arregoces
00:10:54:14,00:10:59:01,"is messing, breaking that balance","está metiendo, romper ese equilibrio",,,arregoces
00:10:59:03,00:11:02:03,and that leads us to lose governability.,y eso nos lleva a perder la gobernabilidad.,,,arregoces
00:11:02:04,00:11:05:04,So I trust humans,Entonces yo confío en los humamos,,,arregoces
00:11:05:09,00:11:09:12,"that this is not going to be lost, because we have to face it,","que esto no se va a perder, porque eso hay que afrontarlos,",,,arregoces
00:11:09:14,00:11:11:19,"That is, you have to have it permanent.","o sea, hay que tenerlo permanente.",,,arregoces
00:11:11:19,00:11:14:17,That must be continued.,Eso hay que seguir.,,,arregoces
00:11:14:17,00:11:18:22,"The people, the woman, the child, follow","La gente, la mujer, el niño, seguir",,,arregoces
00:11:19:00,00:11:23:19,"in training, training, permanently follow","en formaciones, capacitaciones, seguir permanentemente",,,arregoces
00:11:23:21,00:11:26:21,"that it is not a speech, but it is an experience","que no sea un discurso, sino es una vivencia",,,arregoces
00:11:27:01,00:11:30:00,"live it, execute it, practice it.","vivirla, ejecutarlo, practicarlas.",,,arregoces
00:11:30:00,00:11:34:19,So I think that,Entonces creo que,,,arregoces
00:11:34:21,00:11:37:18,the struggles we have achieved.,las luchas hemos logrado.,,,arregoces
00:11:37:18,00:11:39:05,The Constitution,La Constitución,,,arregoces
00:11:39:05,00:11:42:11,"recognizes something paragraphite , they have barely developed,","reconoce algo paragrafito, apenas no se han desarrollado,",,,arregoces
00:11:42:13,00:11:45:15,They only say the right to ethnic diversity.,solo dicen derecho de diversidad étnica.,,,arregoces
00:11:45:21,00:11:47:11,"But that's one point,","Pero ese es un punto,",,,arregoces
00:11:47:11,00:11:51:13,"It is a number, but how is it developed, how is it implemented?","es un número, pero cómo se desarrolla, cómo se implementa",,,arregoces
00:11:51:15,00:11:52:14,that's what suddenly,eso es lo que de pronto,,,arregoces
00:11:52:14,00:11:53:21,"we wanted to implement,","hemos querido implementar,",,,arregoces
00:11:53:21,00:11:56:21,but the outside model is already built.,pero ya el modelo de afuera viene construido.,,,arregoces
00:11:56:21,00:11:59:21,"No, that has to be like that, it has to be like that, it has to","No, eso tiene que ser así, tiene que ser así, tiene que",,,arregoces
00:11:59:22,00:12:02:15,"And if it is more with a weight sign,","Y si es más con signo peso,",,,arregoces
00:12:02:17,00:12:05:03,It's your turn to enter that box.,Te toca entrar en esa casilla.,,,arregoces
00:12:05:03,00:12:08:00,"If you don't agree, there's nothing.","Si no está de acuerdo, no hay nada.",,,arregoces
00:12:08:00,00:12:10:15,So,Entonces,,,arregoces
00:12:10:15,00:12:13:14,I think that makes things clear.,creo que eso está en claro las cosas.,,,arregoces
00:12:13:19,00:12:15:15,That's why,Por eso,,,arregoces
00:12:15:15,00:12:18:12,I think the Kogi people,creo que el pueblo Kogui,,,arregoces
00:12:18:12,00:12:21:19,we keep thinking,seguimos pensando,,,arregoces
00:12:21:21,00:12:24:17,recover the territory,recuperar el territorio,,,arregoces
00:12:24:17,00:12:26:11,and to recover the territory,y para recuperar el territorio,,,arregoces
00:12:26:11,00:12:29:23,we need to make visible and make visible.,necesitamos visibilizar y visibilizar.,,,arregoces
00:12:30:01,00:12:35:03,"We have done more in documents, in writing,","Nosotros hemos hecho más en documentos, en el escrito,",,,arregoces
00:12:35:05,00:12:36:02,we have written it.,lo hemos escrito.,,,arregoces
00:12:36:02,00:12:40:05,There will be lots of documents.,Habrá pocotones de documentos.,,,arregoces
00:12:40:07,00:12:42:21,That's why I think,Por eso mismo creo que,,,arregoces
00:12:42:21,00:12:45:10,of the last few years,de los últimos años,,,arregoces
00:12:45:10,00:12:47:11,of those documents that we have written,de esos documento que hemos escrito,,,arregoces
00:12:47:11,00:12:50:16,"becomes a visualization,","se vuelva una visualización,",,,arregoces
00:12:50:18,00:12:54:23,"that visualization, since it is required","esa visualización, pues se requiere",,,arregoces
00:12:55:01,00:12:58:16,"what some of us have come to document,","lo que hemos llegado algunos a documentar,",,,arregoces
00:12:58:18,00:13:01:14,"which we are going to do with you as a start,","cosa que lo vamos a hacer con ustedes como un inicio,",,,arregoces
00:13:01:14,00:13:04:21,"as a start on this, let's rehearse it","como inicio en esto, vamos a ensayarla",,,arregoces
00:13:04:21,00:13:10:13,"Let's see if this documentary turns out much better, and","a ver si nos sale este documental mucho mejor, y",,,arregoces
00:13:10:15,00:13:14:08,We can continue making a documentary from the wasteland,podemos seguir haciendo un documental desde el páramo,,,arregoces
00:13:14:10,00:13:19:03,"Downwards, levels in stops for further down,","Hacia abajo, niveles en paramos para más abajo,",,,arregoces
00:13:19:05,00:13:22:09,So I believe that the world outside,entonces yo creo que el mundo de afuera,,,arregoces
00:13:22:11,00:13:24:23,"go with visibility,","ve con la visibilidad,",,,arregoces
00:13:25:01,00:13:28:00,"If you have regenerated, good, but prove it.","si ha regenerado, bueno, pero demuéstrelo.",,,arregoces
00:13:28:00,00:13:29:03,Thank goodness we,Menos mal que nosotros,,,arregoces
00:13:29:03,00:13:32:22,"We don't have a photograph when we received that,","no tenemos una fotografía cuando recibimos eso,",,,arregoces
00:13:33:01,00:13:36:09,"Suddenly there must be one there, here we don't have it.","de pronto por ahí debe haber, aquí nosotros no la tenemos.",,,arregoces
00:13:36:11,00:13:40:02,So I think that today,Entonces yo creo que hoy,,,arregoces
00:13:40:04,00:13:42:15,We have to start proving.,nos toca empezar a demostrar.,,,arregoces
00:13:42:15,00:13:47:21,"In documentary what was, what is","En documental lo que era, lo que es",,,arregoces
00:13:47:23,00:13:49:14,"very difficult, it was.","muy difícil, lo que era.",,,arregoces
00:13:49:14,00:13:51:07,Know,Saber,,,arregoces
00:13:51:07,00:13:54:09,"what today, more or less we can believe that","lo que hoy, más o menos podemos creer que",,,arregoces
00:13:54:09,00:13:59:08,"But if that is a mountain, no, what you were.","Pero si eso es montaña, no, lo que eras.",,,arregoces
00:13:59:10,00:14:03:04,I think that's what we haven't bet on.,Creo que eso es lo que no hemos apostado.,,,arregoces
00:14:03:06,00:14:05:04,So,Entonces,,,arregoces
00:14:05:04,00:14:07:00,"I think the message is,","creo que el mensaje es,",,,arregoces
00:14:07:00,00:14:08:15,The message is for everyone,El mensaje es de todos,,,arregoces
00:14:08:15,00:14:10:19,",the message is from the ancestral territory.",",el mensaje es del territorio ancestral.",,,arregoces
00:14:10:19,00:14:14:01,"The message of the XXX organization,","El mensaje de la organización XXX,",,,arregoces
00:14:14:03,00:14:17:03,is to make visible.,es visibilizar.,,,arregoces
00:14:17:05,00:14:21:04,Let's start doing the documentary exercise.,Vamos a empezar a hacer el ejercicio documental.,,,arregoces
00:14:21:07,00:14:23:09,"So, if you talk about the documentary,","Entonces, si hablan del documental,",,,arregoces
00:14:23:09,00:14:29:05,"we can make the documentary in several things, some","el documental lo podemos hacer en varias cosas, unos",,,arregoces
00:14:29:07,00:14:31:13,as sacred spaces,como espacios sagrados,,,arregoces
00:14:31:13,00:14:35:17,or some we can see,o unos podemos ver,,,arregoces
